0.0,-0.21972991531242847,-0.026855878538185704,1.0202792401007095,4.8828870069428545,-5.737392233157855,3.5400930800335697,0,-0.38501564054931453,-0.24634164953321896,-0.7867551689518336,161.50148774522012,-80.99488822198018,-95.82665751604976,0,-0.3438,2.3516,-1.4883,-0.7679,0.384,0.6109,-0.1625,0.9321,0.7811,-0.2406,1.2083,-0.1027,0.9755,0.0556,-0.1701,-0.1278,-0.3477,0.5781,0.8008,1.117,0.0,0.4712,-0.3359,0.3888,0.8815,-0.0399,0.0763,0.0428,0.8861,0.2517,0.2665,0.2835
0.01,-0.2206820782787269,-0.027588311589184497,1.0207186999313087,4.760814831776389,-7.2755016402553245,3.833066300433088,1,-0.31372549021060214,-0.2010528725200986,-0.8442511634887061,174.44113832039736,-88.80750743718153,-89.23476005322361,0,-0.6362159999999917,2.2353440000000036,-1.4057400000000024,0.3379239999999686,0.6018239999999938,0.1752520000000124,-0.16768399999999983,0.9432359999999996,0.782252,-0.3884399999999958,0.9903800000000061,0.1752199999999921,0.9762685505922836,0.05560003139805873,-0.1672200971284582,-0.1258800728841768,-0.3551879999999998,0.5706120000000002,0.8045439999999998,1.2678159999999958,-0.05030399999999857,0.4712,-0.33628399999999997,0.38956799999999997,0.881884,-0.039996,0.0833079999999998,0.04894399999999983,0.8840991540565957,0.257368403841278,0.26746458260808037,0.2838888647884768
0.02,-0.22163424124502534,-0.028320744640183294,1.021158159761908,4.638742656609923,-8.813611047352794,4.126039520832606,1,-0.24243533987220242,-0.15576409550858053,-0.9017471580250705,187.38078889571136,-96.62012665107369,-82.64286259037793,0,-0.6843719999999994,2.1370280000000013,-0.9567440000000075,1.1546839999999872,0.19340400000000696,-0.21218799999999385,-0.17185599999999993,0.9528079999999999,0.785704,-0.41723199999999966,0.805488000000003,0.38294399999999673,0.9762681541581838,0.06038201500899381,-0.16589859222504466,-0.1254279097241712,-0.34832400000000013,0.5919199999999997,0.7939360000000002,1.402531999999998,-0.1005159999999992,0.5194079999999992,-0.33666799999999997,0.39052,0.8822679999999999,-0.04312799999999995,0.09289199999999985,0.03254800000000027,0.881670562807981,0.2642151411240736,0.2684110300435511,0.2842585035308594
0.03,-0.22258640421132378,-0.029053177691182087,1.0215976195925074,4.516670481443457,-10.351720454450263,4.419012741232124,1,-0.17212176699014547,-0.11548027770909676,-0.9576562142429914,200.74769207435213,-100.34332799281778,-75.98992904481631,0,0.2303399999999981,0.8433080000000028,-0.47113600000000094,1.759291999999999,0.9710999999999983,-0.9047399999999987,-0.175016,0.959496,0.7913680000000001,-0.40098400000000006,0.6521280000000003,0.5789919999999997,0.9757409990385769,0.06854181331836758,-0.1649147612895089,-0.1266279753097817,-0.3923159999999999,0.6178239999999999,0.7861360000000001,1.5365479999999996,-0.1047,0.6004239999999998,-0.33714,0.39148,0.882564,-0.04735999999999999,0.10293999999999998,0.03593999999999999,0.8790757995373357,0.2714730889240451,0.26927722998391324,0.28463638922320206
0.04,-0.22353856717762222,-0.029785610742180883,1.0220370794231066,4.3945983062769916,-11.889829861547733,4.711985961631642,1,-0.13269245441711472,-0.07165636683071272,-1.0119783321841638,212.89387350164796,-101.5640497443048,-69.70321202465816,0,0.16515600000000538,0.8189479999999958,0.5709199999999723,2.6975479999999754,1.1993639999999968,-1.5079559999999854,-0.17875999999999992,0.9644159999999998,0.7996599999999998,-0.37195600000000073,0.5121720000000034,0.7328439999999963,0.9747580489171473,0.0844663265613,-0.16026108322416222,-0.13049356670845375,-0.4050359999999998,0.617824,0.8048559999999995,1.7438959999999946,-0.13401599999999916,0.6988479999999975,-0.33762,0.39260799999999996,0.882936,-0.05226799999999988,0.11738799999999963,0.0437399999999998,0.8760935781434066,0.27961816037779724,0.2700663286663824,0.28519800988695637
0.05,-0.22449073014392065,-0.030518043793179676,1.0224765392537059,4.272526131110526,-13.427939268645204,5.00495918203116,1,-0.09790188448667289,-0.02862592507507159,-1.0730754558677245,220.95063706475037,-106.59952697068758,-63.93530174673833,0,0.8132999999999856,0.17266000000001414,1.9359599999999753,2.2479800000000125,1.263619999999999,-1.5498600000000011,-0.18251999999999993,0.9687199999999999,0.8078999999999998,-0.36674,0.45934000000000064,0.661980000000002,0.9734769250713667,0.09881968895425357,-0.15587950730734015,-0.13519957333587454,-0.43437999999999943,0.6296799999999998,0.8210799999999998,1.9617199999999961,-0.22335999999999823,0.8691999999999968,-0.3381,0.39392,0.88348,-0.05302,0.13669999999999966,0.05557999999999978,0.8725368721304115,0.2893122706241048,0.2705928187983479,0.2859324102895074
0.06,-0.21387045090168116,-0.012085145342723586,1.0213778896779822,4.150453955887215,-13.672083619340516,5.249103532577258,0,-0.06311131454049233,0.014404516681082872,-1.134172579550868,229.00740062698415,-111.63500419706948,-58.16739146915514,0,0.3223640000000031,-0.42063599999999796,1.0400360000000055,2.532083999999998,1.1945280000000005,-1.4828520000000003,-0.18519999999999998,0.97454,0.815528,-0.28925600000000035,0.5594399999999995,0.644408,0.9722188597424339,0.11188474471828633,-0.15028908020037662,-0.14030497151908222,-0.3998280000000002,0.638728,0.8093800000000001,2.192767999999999,-0.2841239999999998,1.0667439999999992,-0.338656,0.395416,0.884132,-0.055963999999999986,0.15685999999999992,0.06899199999999996,0.8683826729324305,0.300216983960072,0.270852840999032,0.28708889636382423
0.07,-0.20349431601430085,-0.01440451667059156,1.0244296940568063,4.0894178683235225,-13.244831006293412,5.737392233156078,0,0.041016250860195884,0.059937438011332035,-1.1909361409951706,234.86686503412895,-115.2361333637377,-53.65072098873133,0,-0.2579319999999898,0.21310799999997898,0.5741000000000025,3.663035999999973,0.44054400000002014,-0.4231080000000287,-0.18738399999999997,0.9816439999999999,0.8235199999999998,-0.24500000000000055,0.6137039999999995,0.6907519999999987,0.9702127478142153,0.12885740993911055,-0.14801421649872548,-0.1420379653361822,-0.4458119999999984,0.6237520000000004,0.8243559999999994,2.4901519999999935,-0.35955599999999827,1.330623999999994,-0.339232,0.39716799999999997,0.884948,-0.059779999999999923,0.18270799999999943,0.08737599999999959,0.8633561917292315,0.3127258106128974,0.27097707560347856,0.2887734026476319
0.08,-0.20202944991251642,-0.01818875410020132,1.031143663689985,4.394598306195277,-11.902037079657692,5.676356145581727,0,0.10547035933871049,0.09802395665772703,-1.25307087814586,240.97047379156405,-111.32982375897923,-51.8196383615008,0,0.16611199999998438,1.3085919999999782,1.1819039999999825,3.6218560000000117,0.062172000000002586,0.3860119999999889,-0.187388,0.987744,0.8319519999999998,-0.09756000000000381,0.49879200000000334,0.6764480000000008,0.9678829358618473,0.146713935943151,-0.1500822482892316,-0.13839422753846872,-0.4847119999999996,0.5932640000000006,0.8506319999999995,2.8915839999999915,-0.47892799999999736,1.662919999999993,-0.339876,0.39919599999999994,0.885948,-0.06368799999999993,0.21575599999999934,0.11305599999999946,0.8572671926949493,0.3273887652112896,0.27059931334069315,0.2910078493131977
0.09,-0.20135805294881576,-0.01715114061190188,1.0291905088884086,4.943923094521646,-10.498207064947566,5.371175707641582,0,0.046082246139690065,0.12439154649668929,-1.3059891660840575,243.74761577728307,-108.00335698547076,-56.76356145473945,1,-0.3514239999999933,1.453584000000002,1.3418720000000013,3.018688000000003,0.05097199999999972,0.24086000000000285,-0.187996,0.993568,0.839536,0.050695999999999304,0.41232800000000025,0.6169920000000003,0.9657602125926485,0.16207278708865877,-0.15184066935543414,-0.13410456587309177,-0.47722400000000015,0.5620320000000001,0.8494160000000001,3.3607679999999975,-0.6352799999999991,2.014759999999998,-0.340548,0.401564,0.88726,-0.06672799999999998,0.2509879999999998,0.1449279999999998,0.8499266143636471,0.34434398135599925,0.26963534729859384,0.29385158190388255
