0.1406,0.543,0.8281,-0.0175,-0.0175,0.0,0.0186,-0.1631,0.8762,0.001,-0.0013,-0.0009,0.9405,0.2655,-0.1269,-0.1699,-0.332,0.5117,0.793,-0.0175,-0.0175,-0.0175,-0.2641,-0.1946,0.8775,0.0019,-0.0008,-0.0011,0.9203,0.2213,0.2343,0.2219
0.1406,0.5391,0.8281,-0.0175,0.0,0.0,0.0186,-0.1632,0.8761,-0.0004,-0.0012,-0.0004,0.9405,0.2655,-0.1269,-0.1698,-0.332,0.5117,0.793,-0.0175,-0.0175,-0.0175,-0.2641,-0.1946,0.8775,0.0019,-0.0008,-0.0011,0.9203,0.2213,0.2343,0.2219
0.1406,0.543,0.8281,-0.0175,0.0,0.0,0.0186,-0.1632,0.8762,-0.0004,-0.0012,-0.0004,0.9405,0.2655,-0.1269,-0.1698,-0.332,0.5117,0.793,-0.0175,-0.0175,-0.0175,-0.2641,-0.1946,0.8775,0.0019,-0.0008,-0.0011,0.9203,0.2213,0.2343,0.2219
0.1406,0.543,0.8281,0.0,-0.0175,0.0,0.0186,-0.1631,0.8762,0.0014,-0.0001,-0.0005,0.9405,0.2655,-0.1269,-0.1698,-0.332,0.5117,0.793,-0.0175,-0.0175,-0.0175,-0.2641,-0.1946,0.8775,0.0019,-0.0008,-0.0011,0.9203,0.2213,0.2343,0.2219
0.1406,0.543,0.8281,-0.0175,-0.0175,0.0,0.0186,-0.1631,0.8762,0.001,-0.0013,-0.0009,0.9405,0.2655,-0.1269,-0.1698,-0.3359,0.5117,0.793,0.0,0.0,-0.0175,-0.2641,-0.1946,0.8775,0.0001,-0.0003,-0.0002,0.9203,0.2212,0.2344,0.2218
0.1406,0.543,0.8242,0.0,-0.0175,0.0,0.0186,-0.1632,0.8762,0.0014,-0.0001,-0.0005,0.9405,0.2655,-0.1269,-0.1698,-0.3359,0.5117,0.793,0.0,0.0,-0.0175,-0.2641,-0.1946,0.8775,0.0001,-0.0003,-0.0002,0.9203,0.2212,0.2344,0.2218
0.1406,0.543,0.8281,-0.0175,-0.0175,0.0,0.0186,-0.1632,0.8761,0.001,-0.0013,-0.0009,0.9405,0.2655,-0.1269,-0.1698,-0.3359,0.5117,0.793,0.0,0.0,-0.0175,-0.2641,-0.1946,0.8775,0.0001,-0.0003,-0.0002,0.9203,0.2212,0.2344,0.2218
0.1406,0.543,0.8281,-0.0175,-0.0175,0.0,0.0186,-0.1632,0.8761,0.001,-0.0013,-0.0009,0.9405,0.2655,-0.1269,-0.1698,-0.332,0.5117,0.793,-0.0175,0.0,0.0,-0.2641,-0.1946,0.8775,0.0005,-0.0012,-0.0007,0.9203,0.2212,0.2342,0.2219
0.1406,0.543,0.8281,-0.0175,-0.0175,0.0,0.0186,-0.1632,0.8761,0.001,-0.0013,-0.0009,0.9405,0.2655,-0.1269,-0.1698,-0.332,0.5156,0.793,-0.0175,-0.0175,-0.0175,-0.2641,-0.1946,0.8775,0.0019,-0.0008,-0.0011,0.9203,0.2212,0.2342,0.2218
0.1406,0.543,0.8242,-0.0175,-0.0175,0.0,0.0185,-0.1632,0.8762,0.001,-0.0013,-0.0009,0.9406,0.2654,-0.1266,-0.1697,-0.332,0.5117,0.793,0.0,0.0,-0.0175,-0.2641,-0.1946,0.8775,0.0001,-0.0003,-0.0002,0.9203,0.2212,0.2342,0.2218
0.1367,0.5391,0.8281,0.0,-0.0175,0.0,0.0185,-0.1632,0.8762,0.0014,-0.0001,-0.0005,0.9406,0.2653,-0.1266,-0.1697,-0.332,0.5117,0.793,-0.0175,-0.0175,0.0,-0.2641,-0.1946,0.8775,0.0018,-0.0006,-0.001,0.9203,0.2212,0.2342,0.2219
0.1406,0.543,0.8281,0.0,0.0,0.0,0.0185,-0.1632,0.8762,-0.0,0.0,-0.0,0.9406,0.2653,-0.1266,-0.1697,-0.332,0.5117,0.793,0.0,-0.0175,0.0,-0.2641,-0.1946,0.8775,0.0014,0.0007,-0.0002,0.9203,0.2212,0.2342,0.2219
0.1367,0.543,0.8281,0.0,-0.0175,0.0,0.0185,-0.1632,0.8762,0.0014,-0.0001,-0.0005,0.9406,0.2653,-0.1266,-0.1698,-0.332,0.5117,0.793,-0.0175,0.0,0.0,-0.2641,-0.1946,0.8775,0.0005,-0.0012,-0.0007,0.9204,0.2211,0.2342,0.2219
0.1406,0.543,0.8281,0.0,0.0,0.0,0.0185,-0.1632,0.8762,-0.0,-0.0,-0.0,0.9406,0.2653,-0.1266,-0.1698,-0.332,0.5078,0.793,-0.0175,0.0,-0.0175,-0.2641,-0.1946,0.8775,0.0006,-0.0015,-0.0009,0.9204,0.2211,0.2342,0.2219
0.1406,0.543,0.8242,-0.0175,-0.0175,0.0,0.0186,-0.1632,0.8761,0.001,-0.0013,-0.0009,0.9406,0.2653,-0.1266,-0.1697,-0.332,0.5156,0.793,0.0,-0.0175,-0.0175,-0.2641,-0.1947,0.8775,0.0015,0.0004,-0.0004,0.9204,0.221,0.2342,0.2218
0.1406,0.543,0.8242,0.0,0.0,0.0,0.0186,-0.1632,0.8761,-0.0,-0.0,0.0,0.9406,0.2653,-0.1267,-0.1697,-0.3359,0.5117,0.793,0.0,0.0,-0.0175,-0.2641,-0.1946,0.8775,0.0001,-0.0003,-0.0002,0.9204,0.2211,0.2343,0.2217
0.1406,0.543,0.8281,0.0,-0.0175,0.0,0.0186,-0.1632,0.8762,0.0014,-0.0001,-0.0005,0.9406,0.2653,-0.1266,-0.1698,-0.332,0.5117,0.793,0.0,0.0,-0.0175,-0.2641,-0.1946,0.8775,0.0001,-0.0003,-0.0002,0.9204,0.2211,0.2342,0.2217
0.1406,0.543,0.8281,0.0,-0.0175,0.0,0.0186,-0.1632,0.8762,0.0014,-0.0001,-0.0005,0.9406,0.2654,-0.1266,-0.1698,-0.3359,0.5117,0.7969,-0.0175,0.0,0.0,-0.2641,-0.1946,0.8775,0.0005,-0.0012,-0.0007,0.9204,0.2211,0.2342,0.2217
0.1406,0.543,0.8281,-0.0175,-0.0175,0.0,0.0186,-0.1632,0.8762,0.001,-0.0013,-0.0009,0.9406,0.2654,-0.1267,-0.1698,-0.332,0.5117,0.793,0.0,-0.0175,-0.0175,-0.2641,-0.1946,0.8775,0.0015,0.0004,-0.0004,0.9204,0.2211,0.2342,0.2218
0.1406,0.543,0.8242,-0.0175,-0.0175,0.0,0.0186,-0.1632,0.8762,0.001,-0.0013,-0.0009,0.9406,0.2654,-0.1267,-0.1698,-0.3359,0.5078,0.793,-0.0175,-0.0175,0.0,-0.2641,-0.1946,0.8775,0.0018,-0.0006,-0.001,0.9204,0.2211,0.2342,0.2218
0.1406,0.543,0.8281,-0.0175,-0.0175,0.0,0.0186,-0.1632,0.8762,0.001,-0.0013,-0.0009,0.9406,0.2654,-0.1267,-0.1698,-0.332,0.5117,0.793,0.0,0.0,0.0,-0.2641,-0.1947,0.8775,0.0,-0.0,0.0,0.9204,0.221,0.2342,0.2217
0.1367,0.5391,0.8281,0.0,0.0,0.0,0.0186,-0.1632,0.8762,0.0,0.0,0.0,0.9406,0.2654,-0.1267,-0.1699,-0.3359,0.5156,0.7969,-0.0175,0.0,-0.0175,-0.2641,-0.1946,0.8775,0.0006,-0.0015,-0.0009,0.9204,0.2211,0.2342,0.2217
0.1406,0.543,0.8281,0.0,-0.0175,0.0,0.0186,-0.1632,0.8762,0.0014,-0.0001,-0.0005,0.9406,0.2654,-0.1267,-0.1699,-0.332,0.5117,0.793,-0.0175,0.0,0.0,-0.2641,-0.1947,0.8775,0.0005,-0.0012,-0.0007,0.9204,0.221,0.2342,0.2217
0.1406,0.543,0.8242,-0.0175,-0.0175,0.0,0.0186,-0.1632,0.8761,0.001,-0.0013,-0.0009,0.9406,0.2653,-0.1267,-0.17,-0.332,0.5117,0.793,-0.0175,0.0,0.0,-0.2641,-0.1947,0.8775,0.0005,-0.0012,-0.0007,0.9204,0.221,0.2342,0.2217
0.1406,0.543,0.8281,-0.0175,0.0,0.0,0.0186,-0.1632,0.8761,-0.0004,-0.0012,-0.0004,0.9406,0.2653,-0.1267,-0.17,-0.332,0.5117,0.793,-0.0175,0.0,0.0,-0.2641,-0.1947,0.8775,0.0005,-0.0012,-0.0007,0.9204,0.221,0.2342,0.2217
0.1406,0.543,0.8281,-0.0175,0.0,0.0,0.0186,-0.1632,0.8762,-0.0004,-0.0012,-0.0004,0.9406,0.2653,-0.1267,-0.1701,-0.332,0.5117,0.793,0.0,0.0,-0.0175,-0.2641,-0.1946,0.8775,0.0001,-0.0003,-0.0002,0.9204,0.2211,0.2342,0.2217
0.1406,0.543,0.8281,0.0,-0.0175,0.0,0.0186,-0.1632,0.8762,0.0014,-0.0001,-0.0005,0.9406,0.2653,-0.1267,-0.1701,-0.332,0.5117,0.793,-0.0175,-0.0175,-0.0175,-0.2641,-0.1947,0.8775,0.0019,-0.0008,-0.0011,0.9204,0.221,0.2343,0.2217
0.1406,0.5391,0.8281,-0.0175,0.0,0.0,0.0186,-0.1632,0.8762,-0.0004,-0.0012,-0.0004,0.9406,0.2653,-0.1267,-0.1701,-0.332,0.5117,0.793,0.0,0.0,-0.0175,-0.2641,-0.1946,0.8775,0.0001,-0.0003,-0.0002,0.9204,0.2211,0.2343,0.2217
0.1406,0.543,0.8242,0.0,-0.0175,0.0,0.0186,-0.1632,0.8762,0.0014,-0.0001,-0.0005,0.9406,0.2653,-0.1267,-0.1701,-0.3359,0.5117,0.7969,0.0,-0.0175,-0.0175,-0.2641,-0.1946,0.8775,0.0015,0.0004,-0.0004,0.9204,0.2212,0.2342,0.2215
0.1406,0.543,0.8281,0.0,-0.0175,0.0,0.0186,-0.1632,0.8762,0.0014,-0.0001,-0.0005,0.9405,0.2653,-0.1268,-0.1701,-0.3359,0.5117,0.793,0.0,0.0,-0.0175,-0.2641,-0.1946,0.8775,0.0001,-0.0003,-0.0002,0.9204,0.2212,0.2342,0.2215
0.1406,0.543,0.8281,0.0,0.0,0.0,0.0186,-0.1632,0.8762,0.0,0.0,0.0,0.9405,0.2654,-0.1268,-0.1701,-0.332,0.5156,0.793,-0.0175,0.0,0.0,-0.2641,-0.1946,0.8775,0.0005,-0.0012,-0.0007,0.9204,0.2212,0.2342,0.2215
0.1406,0.543,0.8281,-0.0175,0.0,0.0,0.0186,-0.1632,0.8761,-0.0004,-0.0012,-0.0004,0.9406,0.2653,-0.1268,-0.1701,-0.332,0.5156,0.7969,0.0,-0.0175,-0.0175,-0.2641,-0.1946,0.8775,0.0015,0.0004,-0.0004,0.9204,0.2212,0.2343,0.2215
0.1406,0.543,0.8242,0.0,-0.0175,-0.0175,0.0186,-0.1631,0.8762,0.0014,0.0006,-0.0001,0.9405,0.2654,-0.1268,-0.1701,-0.332,0.5156,0.793,-0.0175,0.0,-0.0175,-0.2641,-0.1946,0.8775,0.0006,-0.0015,-0.0009,0.9204,0.2212,0.2343,0.2215
0.1367,0.543,0.8281,-0.0175,-0.0175,0.0,0.0186,-0.1632,0.8762,0.001,-0.0013,-0.0009,0.9405,0.2654,-0.1268,-0.1701,-0.332,0.5117,0.793,-0.0175,-0.0175,0.0,-0.2641,-0.1946,0.8775,0.0018,-0.0006,-0.001,0.9204,0.2212,0.2342,0.2215
0.1406,0.543,0.8281,0.0,-0.0175,0.0,0.0186,-0.1631,0.8762,0.0014,-0.0001,-0.0005,0.9405,0.2654,-0.1267,-0.1701,-0.332,0.5117,0.793,-0.0175,-0.0175,0.0,-0.2641,-0.1946,0.8775,0.0018,-0.0006,-0.001,0.9204,0.2212,0.2342,0.2215
0.1406,0.543,0.8281,-0.0175,-0.0175,0.0,0.0186,-0.1631,0.8762,0.001,-0.0013,-0.0009,0.9405,0.2654,-0.1268,-0.1701,-0.332,0.5117,0.793,-0.0175,0.0,0.0,-0.2641,-0.1946,0.8775,0.0005,-0.0012,-0.0007,0.9204,0.2212,0.2342,0.2215
0.1406,0.543,0.8281,-0.0175,-0.0175,0.0,0.0186,-0.1632,0.8762,0.001,-0.0013,-0.0009,0.9405,0.2654,-0.1268,-0.1701,-0.332,0.5117,0.793,-0.0175,-0.0175,-0.0175,-0.2641,-0.1946,0.8775,0.0019,-0.0009,-0.0011,0.9205,0.2211,0.2341,0.2215
0.1406,0.543,0.8242,-0.0175,0.0,0.0,0.0186,-0.1632,0.8762,-0.0004,-0.0012,-0.0004,0.9405,0.2654,-0.1268,-0.1701,-0.3359,0.5117,0.793,0.0,0.0,0.0,-0.2641,-0.1946,0.8775,-0.0,-0.0,0.0,0.9205,0.2211,0.2342,0.2215
0.1406,0.543,0.8242,-0.0175,-0.0175,0.0175,0.0186,-0.1632,0.8762,0.0011,-0.0021,-0.0013,0.9405,0.2654,-0.1268,-0.1701,-0.3359,0.5117,0.793,0.0,-0.0175,-0.0175,-0.2641,-0.1946,0.8775,0.0015,0.0004,-0.0004,0.9205,0.2211,0.2342,0.2214
0.1406,0.543,0.8281,0.0,0.0,0.0,0.0186,-0.1632,0.8762,0.0,0.0,0.0,0.9405,0.2653,-0.1268,-0.1702,-0.3359,0.5117,0.793,0.0,-0.0175,-0.0175,-0.2641,-0.1946,0.8775,0.0015,0.0004,-0.0004,0.9205,0.2211,0.2342,0.2214
0.1406,0.543,0.8281,-0.0175,-0.0175,0.0,0.0186,-0.1632,0.8761,0.001,-0.0013,-0.0009,0.9406,0.2653,-0.1268,-0.1701,-0.332,0.5078,0.793,-0.0175,-0.0175,-0.0175,-0.2641,-0.1946,0.8775,0.0019,-0.0009,-0.0011,0.9205,0.221,0.2342,0.2213
0.1406,0.543,0.8281,0.0,0.0,0.0,0.0186,-0.1632,0.8762,-0.0,0.0,-0.0,0.9405,0.2653,-0.1268,-0.1702,-0.332,0.5117,0.793,-0.0175,0.0,0.0,-0.2641,-0.1946,0.8775,0.0005,-0.0012,-0.0007,0.9205,0.221,0.2342,0.2214
0.1406,0.543,0.8281,-0.0175,0.0,0.0,0.0186,-0.1632,0.8762,-0.0004,-0.0012,-0.0004,0.9405,0.2654,-0.1267,-0.1701,-0.332,0.5117,0.793,0.0,-0.0175,-0.0175,-0.2641,-0.1947,0.8775,0.0015,0.0004,-0.0004,0.9205,0.221,0.2342,0.2214
0.1406,0.543,0.8242,0.0,-0.0175,0.0,0.0186,-0.1632,0.8762,0.0014,-0.0001,-0.0005,0.9405,0.2654,-0.1267,-0.1701,-0.332,0.5117,0.793,0.0,-0.0175,-0.0175,-0.2641,-0.1947,0.8775,0.0015,0.0004,-0.0004,0.9205,0.221,0.2342,0.2214
0.1406,0.543,0.8281,0.0,-0.0175,0.0,0.0186,-0.1632,0.8762,0.0014,-0.0001,-0.0005,0.9405,0.2654,-0.1268,-0.17,-0.332,0.5117,0.793,0.0,-0.0175,-0.0175,-0.2641,-0.1947,0.8775,0.0015,0.0004,-0.0004,0.9205,0.221,0.2342,0.2214
0.1367,0.543,0.8281,-0.0175,0.0,0.0,0.0186,-0.1632,0.8761,-0.0004,-0.0012,-0.0004,0.9406,0.2653,-0.1268,-0.17,-0.3281,0.5156,0.793,-0.0175,-0.0175,-0.0175,-0.2641,-0.1947,0.8775,0.0019,-0.0009,-0.0011,0.9205,0.2209,0.2342,0.2213
0.1406,0.5508,0.8281,0.0,-0.0175,0.0,0.0186,-0.1632,0.8762,0.0014,-0.0001,-0.0005,0.9406,0.2654,-0.1267,-0.17,-0.332,0.5156,0.7969,0.0,0.0,-0.0175,-0.2641,-0.1947,0.8775,0.0001,-0.0003,-0.0002,0.9205,0.221,0.2342,0.2213
0.1367,0.543,0.8281,-0.0175,0.0,0.0,0.0186,-0.1632,0.8761,-0.0004,-0.0012,-0.0004,0.9406,0.2653,-0.1268,-0.17,-0.332,0.5156,0.7969,0.0,0.0,-0.0175,-0.2641,-0.1947,0.8775,0.0001,-0.0003,-0.0002,0.9205,0.221,0.2342,0.2213
0.1406,0.543,0.8281,-0.0175,-0.0175,0.0,0.0186,-0.1632,0.8761,0.001,-0.0013,-0.0009,0.9406,0.2653,-0.1268,-0.1699,-0.332,0.5156,0.7969,0.0,0.0,-0.0175,-0.2641,-0.1947,0.8775,0.0001,-0.0003,-0.0002,0.9205,0.221,0.2342,0.2213
0.1367,0.5391,0.8281,-0.0175,-0.0175,0.0,0.0186,-0.1632,0.8761,0.001,-0.0013,-0.0009,0.9406,0.2653,-0.1268,-0.17,-0.3359,0.5078,0.793,-0.0175,-0.0175,0.0,-0.2641,-0.1947,0.8775,0.0018,-0.0006,-0.001,0.9205,0.221,0.2342,0.2215
0.1406,0.5391,0.8242,-0.0175,-0.0175,0.0175,0.0186,-0.1632,0.8761,0.0011,-0.0021,-0.0013,0.9406,0.2653,-0.1268,-0.17,-0.3359,0.5117,0.7969,-0.0175,-0.0175,0.0,-0.2641,-0.1947,0.8775,0.0018,-0.0006,-0.001,0.9205,0.2209,0.2342,0.2215
0.1406,0.5391,0.8281,0.0,0.0,-0.0175,0.0186,-0.1632,0.8761,-0.0001,0.0008,0.0004,0.9406,0.2653,-0.1267,-0.17,-0.3398,0.5195,0.7969,-0.0175,0.0,0.0,-0.2641,-0.1947,0.8775,0.0005,-0.0012,-0.0007,0.9205,0.2209,0.2341,0.2216
0.1406,0.5391,0.8281,-0.0175,-0.0175,0.0,0.0186,-0.1632,0.8761,0.001,-0.0013,-0.0009,0.9406,0.2653,-0.1267,-0.17,-0.3359,0.5078,0.7891,0.0,-0.0175,-0.0175,-0.2641,-0.1947,0.8775,0.0015,0.0004,-0.0004,0.9205,0.2208,0.2341,0.2215
0.1367,0.543,0.8281,0.0,-0.0175,0.0,0.0186,-0.1632,0.8761,0.0014,-0.0001,-0.0005,0.9406,0.2652,-0.1268,-0.1699,-0.332,0.5117,0.793,-0.0175,-0.0175,-0.0175,-0.2641,-0.1947,0.8775,0.0019,-0.0008,-0.0011,0.9205,0.2208,0.2341,0.2216
0.1367,0.543,0.8281,-0.0175,0.0,0.0,0.0186,-0.1632,0.8761,-0.0004,-0.0012,-0.0004,0.9406,0.2651,-0.1268,-0.1699,-0.332,0.5078,0.793,-0.0175,-0.0175,-0.0175,-0.2641,-0.1947,0.8775,0.0019,-0.0009,-0.0011,0.9206,0.2207,0.2341,0.2216
0.1367,0.543,0.8281,0.0,-0.0175,0.0,0.0186,-0.1632,0.8761,0.0014,-0.0001,-0.0005,0.9406,0.2651,-0.1268,-0.1699,-0.332,0.5156,0.7969,-0.0175,-0.0175,0.0,-0.2641,-0.1947,0.8775,0.0018,-0.0006,-0.001,0.9206,0.2206,0.234,0.2216
0.1406,0.543,0.8281,0.0,-0.0175,0.0,0.0186,-0.1632,0.8761,0.0014,-0.0001,-0.0005,0.9406,0.2651,-0.1268,-0.1699,-0.332,0.5078,0.793,0.0,0.0,-0.0175,-0.2641,-0.1947,0.8775,0.0001,-0.0003,-0.0002,0.9206,0.2206,0.2341,0.2215
0.1406,0.543,0.8281,0.0,-0.0175,0.0,0.0186,-0.1632,0.8761,0.0014,-0.0001,-0.0005,0.9406,0.2651,-0.1268,-0.1699,-0.332,0.5078,0.793,-0.0175,-0.0175,-0.0175,-0.2641,-0.1947,0.8775,0.0019,-0.0009,-0.0011,0.9206,0.2206,0.2341,0.2214
0.1406,0.543,0.8281,0.0,-0.0175,0.0,0.0186,-0.1632,0.8761,0.0014,-0.0001,-0.0005,0.9406,0.2652,-0.1268,-0.1699,-0.3359,0.5156,0.793,-0.0175,-0.0175,-0.0175,-0.2641,-0.1947,0.8775,0.0019,-0.0009,-0.0011,0.9206,0.2205,0.2341,0.2215
0.1367,0.5469,0.8281,0.0,-0.0175,0.0,0.0186,-0.1632,0.8761,0.0014,-0.0001,-0.0005,0.9406,0.2652,-0.1268,-0.1699,-0.332,0.5078,0.7969,-0.0175,0.0,-0.0175,-0.264,-0.1947,0.8775,0.0006,-0.0015,-0.0009,0.9206,0.2206,0.234,0.2215
0.1367,0.543,0.8242,0.0,0.0,0.0,0.0186,-0.1632,0.8761,-0.0,-0.0,-0.0,0.9406,0.2653,-0.1268,-0.1699,-0.3359,0.5078,0.7969,-0.0175,-0.0175,-0.0175,-0.2641,-0.1947,0.8774,0.0019,-0.0009,-0.0011,0.9206,0.2204,0.2341,0.2215
0.1367,0.5469,0.8242,-0.0175,0.0,0.0,0.0186,-0.1632,0.8761,-0.0004,-0.0012,-0.0004,0.9406,0.2653,-0.1268,-0.1698,-0.3359,0.5078,0.7969,-0.0175,-0.0175,-0.0175,-0.2641,-0.1947,0.8774,0.0019,-0.0009,-0.0011,0.9206,0.2204,0.2341,0.2215
0.1406,0.543,0.8281,0.0,-0.0175,0.0,0.0186,-0.1632,0.8761,0.0014,-0.0001,-0.0005,0.9406,0.2654,-0.1268,-0.1698,-0.3359,0.5078,0.7969,-0.0175,-0.0175,-0.0175,-0.2641,-0.1947,0.8774,0.0019,-0.0009,-0.0011,0.9206,0.2204,0.2341,0.2215
0.1406,0.543,0.8281,-0.0175,-0.0175,0.0,0.0186,-0.1632,0.8761,0.001,-0.0013,-0.0009,0.9406,0.2654,-0.1268,-0.1697,-0.3359,0.5078,0.7969,-0.0175,-0.0175,-0.0175,-0.264,-0.1948,0.8774,0.0019,-0.0009,-0.0011,0.9207,0.2203,0.234,0.2216
0.1406,0.543,0.8281,-0.0175,-0.0175,0.0,0.0186,-0.1632,0.8761,0.001,-0.0013,-0.0009,0.9406,0.2653,-0.1268,-0.1698,-0.332,0.5117,0.7969,0.0,0.0,0.0,-0.264,-0.1948,0.8774,-0.0,0.0,0.0,0.9207,0.2202,0.234,0.2215
0.1406,0.5391,0.8281,-0.0175,-0.0175,0.0,0.0186,-0.1632,0.8761,0.001,-0.0013,-0.0009,0.9406,0.2652,-0.1268,-0.1697,-0.3359,0.5078,0.793,0.0,-0.0175,-0.0175,-0.264,-0.1948,0.8774,0.0015,0.0004,-0.0004,0.9207,0.2203,0.2339,0.2216
0.1406,0.543,0.8242,0.0,-0.0175,0.0,0.0186,-0.1632,0.8761,0.0014,-0.0001,-0.0005,0.9407,0.2652,-0.1268,-0.1697,-0.332,0.5117,0.793,-0.0175,-0.0175,-0.0175,-0.264,-0.1948,0.8774,0.0019,-0.0009,-0.0011,0.9207,0.2202,0.2338,0.2216
0.1367,0.543,0.8281,0.0,-0.0175,0.0,0.0186,-0.1632,0.8761,0.0014,-0.0001,-0.0005,0.9406,0.2653,-0.1267,-0.1697,-0.332,0.5117,0.7969,0.0,0.0,0.0,-0.264,-0.1948,0.8774,0.0,-0.0,0.0,0.9207,0.2202,0.2338,0.2216
0.1406,0.543,0.8281,0.0,0.0,0.0,0.0186,-0.1632,0.8761,0.0,0.0,0.0,0.9407,0.2653,-0.1267,-0.1696,-0.332,0.5117,0.7969,0.0,-0.0175,0.0,-0.264,-0.1948,0.8774,0.0014,0.0007,-0.0002,0.9207,0.2202,0.2339,0.2216
0.1406,0.543,0.8281,-0.0175,-0.0175,0.0,0.0186,-0.1632,0.8761,0.001,-0.0013,-0.0009,0.9406,0.2653,-0.1267,-0.1696,-0.332,0.5117,0.7969,0.0,0.0,-0.0175,-0.264,-0.1948,0.8774,0.0001,-0.0003,-0.0002,0.9207,0.2203,0.2339,0.2216
0.1406,0.5469,0.8281,-0.0175,-0.0175,0.0,0.0186,-0.1632,0.8761,0.001,-0.0013,-0.0009,0.9407,0.2652,-0.1268,-0.1696,-0.332,0.5117,0.793,-0.0175,0.0,-0.0175,-0.264,-0.1948,0.8774,0.0006,-0.0015,-0.0009,0.9207,0.2203,0.2338,0.2216
0.1406,0.5391,0.8281,0.0,-0.0175,0.0,0.0186,-0.1632,0.8761,0.0014,-0.0001,-0.0005,0.9407,0.2653,-0.1268,-0.1696,-0.332,0.5117,0.793,-0.0175,0.0,-0.0175,-0.264,-0.1948,0.8774,0.0006,-0.0015,-0.0009,0.9207,0.2203,0.2338,0.2216
0.1406,0.543,0.8281,0.0,0.0,0.0,0.0186,-0.1632,0.8761,-0.0,0.0,-0.0,0.9406,0.2653,-0.1268,-0.1695,-0.332,0.5117,0.793,-0.0175,0.0,-0.0175,-0.264,-0.1948,0.8774,0.0006,-0.0015,-0.0009,0.9207,0.2203,0.2338,0.2216
0.1406,0.543,0.8281,0.0,0.0,0.0,0.0186,-0.1632,0.8761,-0.0,0.0,0.0,0.9406,0.2653,-0.1268,-0.1695,-0.3281,0.5117,0.7969,0.0,-0.0175,-0.0175,-0.264,-0.1947,0.8774,0.0015,0.0004,-0.0004,0.9208,0.2203,0.2337,0.2216
