Num,Time,Accelx,Accely,Accelz,Gyrox,Gyroy,Gyroz
 36307, 15:39:36, -852, 656, -7961, -128, 123, 36 
 36309, 15:39:36, -853, 589, -7969, -144, 98, 39 
 36313, 15:39:36, -856, 705, -7935, -145, 82, 42 
 36314, 15:39:36, -809, 661, -7925, -143, 80, 43 
 36315, 15:39:36, -848, 670, -7978, -144, 82, 46 
 36316, 15:39:36, -869, 641, -7972, -147, 83, 53 
 36319, 15:39:36, -853, 726, -8050, -169, 78, 72 
 36322, 15:39:37, -961, 901, -8311, -322, 2, 88 
 36323, 15:39:37, -741, 815, -8799, -447, -139, 101 
 36324, 15:39:37, -1324, 1175, -8710, -547, -384, 118 
 36325, 15:39:37, -1588, 975, -9041, -688, -497, 209 
 36326, 15:39:37, -953, 1045, -9300, -796, -178, 259 
 36327, 15:39:37, -930, 1284, -9158, -915, 84, 245 
 36329, 15:39:37, -818, 1460, -9375, -1178, 145, 214 
 36333, 15:39:37, -643, 1693, -9643, -1667, 289, -19 
 36335, 15:39:37, -1438, 1911, -10172, -1995, 376, -1 
 36336, 15:39:37, -1256, 2079, -10819, -2188, 423, 50 
 36337, 15:39:37, -1671, 2237, -11007, -2400, 501, 97 
 36338, 15:39:37, -1501, 2305, -11344, -2659, 544, 175 
 36339, 15:39:37, -1652, 2465, -11788, -2952, 597, 239 
 36340, 15:39:37, -2446, 2497, -12173, -3260, 661, 329 
 36341, 15:39:37, -2748, 2645, -12725, -3617, 704, 480 
 36342, 15:39:37, -4111, 3130, -13659, -4014, 821, 681 
 36343, 15:39:37, -4783, 2510, -14235, -4457, 977, 977 
 36344, 15:39:37, -4575, 2543, -14577, -4776, 1342, 1314 
 36346, 15:39:37, -4170, 5539, -17291, -4957, 2297, 1932 
 36347, 15:39:37, -4896, 7345, -17604, -4658, 2485, 2038 
 36348, 15:39:37, -6758, 6160, -17651, -4523, 2266, 2021 
 36349, 15:39:37, -5937, 1235, -15806, -4353, 1779, 2126 
 36350, 15:39:37, -5389, -1829, -13803, -4159, 1511, 2312 
 36351, 15:39:37, -6751, -7043, -10555, -4099, 1608, 2507 
 36352, 15:39:37, -10327, -12762, -5366, -4140, 2006, 2749 
 36353, 15:39:37, -10909, -12143, -8666, -2675, 960, 2524 
 36354, 15:39:37, -1379, -10867, -9463, -246, -443, 1872 
 36355, 15:39:37, 953, -7165, -7479, 1074, 239, 1152 
 36356, 15:39:37, -4292, -4552, -5275, 1359, 988, 549 
 36363, 15:39:37, -3391, -2827, -6161, 2430, -984, -1538 
 36365, 15:39:37, -2570, -1647, -6916, 2858, -1455, -1462 
 36366, 15:39:37, -1986, -1276, -7387, 3070, -1583, -1354 
 36367, 15:39:37, -1410, -946, -7845, 3289, -1644, -1245 
 36368, 15:39:37, -1087, -587, -8290, 3488, -1664, -1142 
 36370, 15:39:37, -517, 118, -9291, 3752, -1829, -953 
 36371, 15:39:37, 336, 491, -9756, 3848, -1888, -879 
 36372, 15:39:37, 864, 803, -10265, 3948, -1824, -849 
 36376, 15:39:37, -1082, 1667, -11999, 4130, -1606, -1173 
 36379, 15:39:37, -2626, 2448, -13852, 4097, -1860, -1352 
 36381, 15:39:37, -2587, 3120, -15162, 4142, -2102, -1307 
 36382, 15:39:37, -2349, 3568, -15854, 4178, -2259, -1227 
 36383, 15:39:37, -1735, 4321, -16442, 4235, -2422, -1100 
 36384, 15:39:37, -1204, 5569, -16868, 4294, -2482, -906 
 36385, 15:39:37, -1085, 7422, -16905, 4320, -2421, -617 
 36386, 15:39:37, -1165, 9943, -16536, 4281, -2316, -221 
 36387, 15:39:37, -1029, 12872, -15687, 4135, -2234, 247 
 36388, 15:39:37, -90, 15828, -14786, 3832, -2234, 706 
 36390, 15:39:37, 8622, 20918, -11951, 2777, -2358, 1030 
 36391, 15:39:37, 18136, 24630, -11186, 1979, -2358, 451 
 36399, 15:39:37, -3384, -4820, -7874, -2049, 3204, 1397 
 36401, 15:39:37, -3908, 1906, -14754, -3904, 3135, 497 
 36404, 15:39:37, -38, 210, -10756, -2559, 1450, 32 
 36405, 15:39:37, -838, 641, -9562, -1855, 1121, 290 
 36412, 15:39:37, -1068, 298, -8120, -183, 361, 8 
 36417, 15:39:37, -1078, 444, -8012, -195, 110, 0 
 36426, 15:39:38, -993, 618, -7981, -162, 32, 16 
 36429, 15:39:38, -1385, 254, -8020, -180, 12, 42 
 36430, 15:39:38, -1018, 762, -7949, -194, 3, 46 
 36431, 15:39:38, -966, 773, -7900, -213, -15, 43 
 36435, 15:39:38, -1330, 678, -8053, -242, -91, 47 
 36439, 15:39:38, -1205, 833, -8028, -394, -267, 74 
 36440, 15:39:38, -1269, 877, -8002, -395, -313, 66 
 36448, 15:39:38, -1377, 1269, -8595, -676, 233, 243 
 36449, 15:39:38, -1278, 1363, -8845, -777, 205, 257 
 36451, 15:39:38, -1088, 1457, -9235, -1022, 177, 225 
 36453, 15:39:38, -804, 1722, -9368, -1299, 191, 152 
 36454, 15:39:38, -749, 1836, -9324, -1437, 208, 97 
 36456, 15:39:38, -1238, 1925, -9607, -1699, 245, -16 
 36460, 15:39:38, -1608, 2223, -11493, -2520, 457, 196 
 36461, 15:39:38, -1794, 2864, -11967, -2796, 537, 243 
 36462, 15:39:38, -2756, 2596, -12278, -3163, 567, 330 
 36463, 15:39:38, -3420, 2817, -12899, -3589, 561, 478 
 36464, 15:39:38, -3972, 2803, -13961, -4038, 602, 686 
 36465, 15:39:38, -3930, 2796, -14966, -4543, 711, 934 
 36466, 15:39:38, -4877, 3188, -15180, -5038, 974, 1163 
 36467, 15:39:38, -4591, 3463, -15604, -5406, 1303, 1399 
 36468, 15:39:38, -4888, 5287, -17283, -5435, 1748, 1590 
 36469, 15:39:38, -5651, 8809, -18697, -5097, 1823, 1673 
 36470, 15:39:38, -4877, 5970, -18025, -4888, 1591, 1784 
 36471, 15:39:38, -5881, 2011, -16816, -4717, 1560, 1908 
 36472, 15:39:38, -7607, -1639, -14563, -4512, 1342, 2083 
 36473, 15:39:38, -6895, -6087, -11479, -4476, 1153, 2412 
 36474, 15:39:38, -6998, -11894, -6515, -4595, 1769, 2843 
 36475, 15:39:38, -11031, -12193, -6412, -3801, 1934, 2870 
 36477, 15:39:38, -1, -9842, -7418, 1173, 100, 1345 
 36478, 15:39:38, -1153, -5410, -6374, 2137, 884, 609 
 36479, 15:39:38, -4549, -3190, -4053, 2198, 1275, 248 
 36480, 15:39:38, -6287, -2516, -3290, 2036, 943, 170 
 36481, 15:39:38, -5620, -2710, -3428, 1924, 285, 135 
 36482, 15:39:38, -3647, -3079, -3819, 1963, -234, -10 
 36483, 15:39:38, -2364, -3154, -4163, 2165, -429, -285 
 36484, 15:39:38, -2771, -2859, -4404, 2476, -430, -595 
 36485, 15:39:38, -3778, -2317, -4748, 2813, -501, -828 
 36486, 15:39:38, -4038, -1756, -5142, 3103, -698, -957 
 36487, 15:39:38, -3686, -1146, -5554, 3332, -919, -1021 
 36488, 15:39:38, -3219, -542, -6006, 3502, -1084, -1057 
 36490, 15:39:38, -3314, 256, -7066, 3722, -1312, -1101 
 36491, 15:39:38, -3661, 662, -7684, 3792, -1526, -1081 
 36492, 15:39:38, -2971, 1205, -8336, 3872, -1814, -1044 
 36495, 15:39:38, -821, 3351, -9930, 4108, -1929, -1422 
 36500, 15:39:38, -1555, 5924, -13463, 3564, -2387, -2348 
 36501, 15:39:38, -831, 5831, -14271, 3476, -2417, -2301 
 36502, 15:39:38, -438, 5959, -15196, 3504, -2320, -2220 
 36503, 15:39:38, -726, 6535, -15883, 3639, -2159, -2081 
 36506, 15:39:38, -1365, 10003, -15231, 3925, -1783, -862 
 36507, 15:39:38, -1409, 11495, -14542, 3838, -1664, -379 
 36511, 15:39:38, 6999, 16830, -10041, 2310, -1889, 149 
 36513, 15:39:38, 11907, 23756, -8400, 1028, -1150, -973 
 36521, 15:39:39, -1856, 1618, -12431, -2845, 3386, 103 
 36527, 15:39:39, -1088, -96, -7868, -288, 249, -131 
 36532, 15:39:39, -1100, 687, -7942, -66, 65, -20 
 36535, 15:39:39, -1108, 622, -8059, -60, 94, 0 
 36536, 15:39:39, -1008, 622, -8078, -73, 97, 0 
 36540, 15:39:39, -1087, 613, -7949, -78, 5, 6 
 36541, 15:39:39, -1073, 634, -7961, -83, 14, 3 
 36543, 15:39:39, -1142, 631, -7903, -89, 33, 10 
 36544, 15:39:39, -1088, 471, -7886, -101, 48, 16 
 36545, 15:39:39, -1070, 646, -7885, -108, 57, 16 
 36546, 15:39:39, -1189, 424, -7915, -111, 56, 21 
 36549, 15:39:39, -1021, 626, -7895, -101, 50, 27 
 36551, 15:39:39, -1027, 644, -7922, -86, 37, 29 
 36553, 15:39:39, -1224, 458, -7975, -87, 36, 28 
 36559, 15:39:39, -943, 833, -7907, -112, 61, 37 
 36567, 15:39:39, -953, 904, -8023, -215, -48, 90 
 36570, 15:39:39, -1253, 945, -8358, -343, -171, 90 
 36576, 15:39:39, -1286, 1338, -9466, -956, 90, 230 
 36577, 15:39:39, -1242, 1420, -9808, -1128, 120, 225 
 36580, 15:39:39, -1436, 1781, -12292, -1937, 284, 237 
 36581, 15:39:39, -1437, 1445, -12732, -2311, 359, 258 
 36583, 15:39:39, -1822, 1252, -14460, -3207, 343, 335 
 36584, 15:39:39, -2239, 2074, -14784, -3664, 387, 386 
 36585, 15:39:39, -1897, 1708, -14710, -4191, 335, 426 
 36586, 15:39:39, -2215, 852, -14145, -4569, 382, 445 
 36587, 15:39:39, -3234, 3034, -13678, -4673, 367, 424 
 36591, 15:39:39, -1110, 388, -7311, -3430, -16, 434 
 36592, 15:39:39, -254, -4924, -5719, -3192, 6, 429 
 36593, 15:39:39, -535, -13060, -3761, -2621, 243, 418 
 36594, 15:39:39, 905, -13917, -3806, -1510, 391, 299 
 36595, 15:39:39, 2439, -10129, -4601, -125, 650, -44 
 36596, 15:39:39, 477, -7497, -3148, 534, 1059, -273 
 36597, 15:39:39, -455, -7296, -2608, 766, 1038, -342 
 36598, 15:39:39, 1320, -7870, -2792, 1132, 899, -490 
 36599, 15:39:39, 1316, -7506, -3081, 1650, 1054, -801 
 36600, 15:39:39, 162, -6363, -3351, 2125, 1169, -1134 
 36602, 15:39:39, -425, -4706, -4130, 2671, 1071, -1592 
 36603, 15:39:39, -922, -4253, -4875, 2883, 1023, -1792 
 36604, 15:39:39, -1347, -3691, -5815, 3124, 980, -2013 
 36605, 15:39:39, -1965, -2691, -6685, 3359, 1005, -2272 
 36607, 15:39:39, -3934, 649, -8411, 3514, 974, -3107 
 36608, 15:39:39, -4394, 2109, -9127, 3456, 884, -3857 
 36609, 15:39:39, -5182, 3575, -9679, 3395, 816, -4843 
 36610, 15:39:39, -5907, 5212, -10055, 3268, 734, -5904 
 36611, 15:39:39, -6911, 6884, -10181, 3037, 704, -6821 
 36615, 15:39:39, -11014, 14619, -11271, 1628, 786, -7453 
 36617, 15:39:39, -17956, 17619, -7734, 842, 797, -6314 
 36619, 15:39:39, -16619, 15472, -7594, 620, 568, -3601 
 36620, 15:39:40, -12116, 16219, -7201, 779, -22, -1589 
 36621, 15:39:40, -6680, 12090, -7293, 772, -351, 220 
 36622, 15:39:40, -841, -84, -6530, 934, -318, 766 
 36624, 15:39:40, -997, 1196, -11493, 609, 2057, 358 
 36629, 15:39:40, -1021, 673, -8052, 4, -137, -16 
 36632, 15:39:40, -1055, 533, -7906, -31, -141, -7 
 36633, 15:39:40, -1182, 617, -7790, -47, -141, -11 
 36635, 15:39:40, -1293, 680, -7836, -31, -82, -9 
 36636, 15:39:40, -1169, 632, -7901, -18, -31, -8 
 36637, 15:39:40, -1025, 677, -7978, 4, -31, -8 
 36643, 15:39:40, -1192, 609, -7937, -30, -78, 4 
 36644, 15:39:40, -1206, 643, -7904, -37, -56, 2 
 36645, 15:39:40, -1190, 655, -7913, -34, -33, 1 
 36646, 15:39:40, -1180, 642, -7909, -28, -16, 0 
 36648, 15:39:40, -1216, 641, -7903, -29, 30, 6 
 36650, 15:39:40, -1225, 631, -7866, -26, 87, 12 
 36651, 15:39:40, -1094, 648, -7911, -23, 109, 16 
 36654, 15:39:40, -1108, 642, -7926, -32, 74, 12 
 36657, 15:39:40, -1096, 685, -7942, -49, 108, 18 
 36658, 15:39:40, -1069, 643, -7931, -53, 111, 19 
 36659, 15:39:40, -1094, 651, -7920, -56, 118, 19 
 36660, 15:39:40, -1050, 652, -7900, -59, 123, 19 
 36662, 15:39:40, -1041, 659, -7936, -65, 84, 16 
 36663, 15:39:40, -1029, 650, -7933, -64, 80, 15 
 36664, 15:39:40, -1034, 692, -7946, -66, 79, 12 
 36665, 15:39:40, -1033, 690, -7925, -65, 80, 10 
 36681, 15:39:40, -859, 793, -7910, -31, 56, -6 
 36684, 15:39:40, -908, 755, -7906, -27, 28, -26 
 36685, 15:39:40, -926, 748, -7911, -26, 25, -32 
 36686, 15:39:40, -944, 683, -7900, -23, 16, -38 
 36687, 15:39:40, -832, 703, -7897, -20, 11, -48 
 36689, 15:39:40, -831, 644, -7916, -3, 38, -94 
 36690, 15:39:40, -557, 613, -7996, -3, 44, -115 
 36691, 15:39:40, -361, 607, -7889, -9, 52, -154 
 36692, 15:39:40, -247, 581, -7967, -19, 59, -215 
