Num,Time,Accelx,Accely,Accelz,Gyrox,Gyroy,Gyroz
 9565, 15:46:00, -845, 616, -7917, -5, 2, -1 
 9573, 15:46:00, -860, 617, -7920, -5, 2, 0 
 9574, 15:46:00, -855, 618, -7938, -6, 3, 1 
 9580, 15:46:00, -853, 615, -7927, -4, 1, 0 
 9582, 15:46:00, -859, 624, -7938, -4, 1, -1 
 9583, 15:46:00, -843, 615, -7924, -4, 2, -1 
 9584, 15:46:00, -852, 609, -7911, -6, 3, -2 
 9586, 15:46:00, -853, 609, -7927, -6, 5, -1 
 9587, 15:46:00, -844, 621, -7922, -6, 4, -1 
 9590, 15:46:00, -850, 620, -7928, -8, 4, 0 
 9591, 15:46:00, -849, 616, -7930, -8, 5, 1 
 9595, 15:46:00, -850, 619, -7923, -7, 2, 1 
 9596, 15:46:00, -835, 625, -7907, -5, 2, 0 
 9597, 15:46:00, -862, 628, -7904, -5, 1, 0 
 9600, 15:46:00, -846, 609, -7903, -5, -1, 1 
 9605, 15:46:00, -846, 618, -7917, -3, -3, 1 
 9615, 15:46:00, -857, 623, -7911, -6, 0, -1 
 9616, 15:46:00, -860, 629, -7935, -7, 2, -1 
 9618, 15:46:00, -872, 618, -7913, -7, 2, 0 
 9620, 15:46:00, -843, 616, -7917, -5, 0, 0 
 9623, 15:46:00, -862, 626, -7929, -5, 1, 0 
 9624, 15:46:00, -865, 622, -7924, -5, 1, 0 
 9626, 15:46:00, -851, 612, -7914, -4, 0, 0 
 9628, 15:46:00, -859, 625, -7908, -6, 0, 1 
 9632, 15:46:01, -865, 613, -7931, -7, 0, -1 
 9634, 15:46:01, -861, 619, -7915, -7, 1, -1 
 9635, 15:46:01, -864, 611, -7920, -5, 1, 0 
 9636, 15:46:01, -865, 612, -7949, -7, 1, 0 
 9640, 15:46:01, -859, 617, -7922, -7, 1, 0 
 9642, 15:46:01, -851, 613, -7923, -6, 1, 0 
 9645, 15:46:01, -860, 623, -7923, -8, 1, 0 
 9650, 15:46:01, -852, 615, -7918, -9, -1, 0 
 9652, 15:46:01, -876, 622, -7924, -8, 0, -1 
 9659, 15:46:01, -867, 618, -7933, -7, 1, 0 
 9664, 15:46:01, -865, 639, -7921, -9, 4, 0 
 9665, 15:46:01, -880, 621, -7914, -9, 4, 1 
 9666, 15:46:01, -862, 614, -7925, -9, 4, 0 
 9667, 15:46:01, -863, 622, -7927, -9, 4, 0 
 9668, 15:46:01, -869, 631, -7931, -11, 5, 1 
 9680, 15:46:01, -849, 638, -7926, -8, 4, 1 
 9681, 15:46:01, -854, 627, -7919, -8, 3, 1 
 9682, 15:46:01, -849, 628, -7924, -7, 3, 0 
 9688, 15:46:01, -870, 642, -7912, -6, 0, 1 
 9689, 15:46:01, -862, 637, -7927, -6, 2, -1 
 9694, 15:46:01, -840, 640, -7926, -6, 3, -1 
 9696, 15:46:01, -848, 653, -7930, -7, 4, 1 
 9698, 15:46:01, -863, 633, -7912, -7, 4, -1 
 9703, 15:46:01, -868, 618, -7930, -4, 2, 0 
 9704, 15:46:01, -857, 641, -7918, -3, 2, 1 
 9705, 15:46:01, -862, 642, -7931, -3, 1, 1 
 9706, 15:46:01, -852, 631, -7918, -3, 2, 1 
 9707, 15:46:01, -854, 620, -7918, -4, 2, 0 
 9708, 15:46:01, -857, 631, -7914, -2, 0, 1 
 9710, 15:46:01, -867, 603, -7946, -5, 2, 0 
 9716, 15:46:01, -856, 616, -7924, -5, 1, 0 
 9721, 15:46:01, -864, 626, -7918, -5, 2, 0 
 9723, 15:46:01, -865, 636, -7933, -5, 1, 0 
 9725, 15:46:01, -864, 626, -7938, -5, 3, -1 
 9726, 15:46:01, -853, 621, -7925, -5, 2, -1 
 9729, 15:46:01, -860, 629, -7947, -5, 1, -1 
 9732, 15:46:02, -867, 610, -7909, -5, 1, -1 
 9733, 15:46:02, -869, 629, -7923, -6, 3, 0 
 9736, 15:46:02, -852, 623, -7903, -7, 3, 0 
 9738, 15:46:02, -852, 621, -7917, -5, 3, -2 
 9741, 15:46:02, -845, 609, -7923, -5, 1, -2 
 9742, 15:46:02, -845, 599, -7930, -4, 0, -1 
 9743, 15:46:02, -856, 628, -7922, -4, 3, 0 
 9745, 15:46:02, -846, 621, -7894, -5, 2, -2 
 9747, 15:46:02, -856, 628, -7929, -7, 5, 0 
 9759, 15:46:02, -859, 623, -7930, -7, 2, 1 
 9761, 15:46:02, -858, 631, -7923, -7, 4, 1 
 9762, 15:46:02, -850, 631, -7909, -5, 4, -1 
 9766, 15:46:02, -845, 618, -7929, -5, 1, -2 
 9767, 15:46:02, -861, 618, -7929, -6, 1, -1 
 9768, 15:46:02, -856, 616, -7918, -5, 2, 0 
 9771, 15:46:02, -869, 618, -7902, -6, 2, 1 
 9772, 15:46:02, -866, 622, -7923, -6, 3, 0 
 9773, 15:46:02, -848, 604, -7927, -7, 2, 0 
 9774, 15:46:02, -862, 613, -7932, -7, 3, 1 
 9777, 15:46:02, -859, 626, -7912, -6, 2, -1 
 9778, 15:46:02, -856, 625, -7933, -5, 2, -1 
 9782, 15:46:02, -864, 633, -7945, -5, 1, 1 
 9783, 15:46:02, -864, 630, -7935, -8, 2, 0 
 9785, 15:46:02, -847, 625, -7926, -5, 2, 0 
 9787, 15:46:02, -866, 616, -7918, -4, 1, -1 
 9788, 15:46:02, -847, 621, -7947, -4, 1, -1 
 9789, 15:46:02, -859, 625, -7911, -5, 1, -2 
 9792, 15:46:02, -864, 626, -7921, -5, 2, 0 
 9794, 15:46:02, -847, 616, -7918, -5, 2, 0 
 9795, 15:46:02, -859, 632, -7906, -5, 3, 0 
 9796, 15:46:02, -862, 639, -7933, -3, 1, 0 
 9798, 15:46:02, -870, 614, -7914, -4, 3, -1 
 9801, 15:46:02, -859, 617, -7914, -4, 2, -1 
 9805, 15:46:02, -872, 624, -7922, -3, 2, 0 
 9807, 15:46:02, -860, 624, -7922, -3, 1, 0 
 9810, 15:46:02, -871, 612, -7931, -4, 2, 0 
 9811, 15:46:02, -850, 609, -7927, -6, 2, 1 
 9812, 15:46:02, -852, 627, -7921, -8, 3, -1 
 9815, 15:46:02, -862, 631, -7902, -7, 3, 0 
 9817, 15:46:02, -861, 625, -7924, -7, 3, -1 
 9821, 15:46:02, -847, 622, -7926, -9, 4, -1 
 9823, 15:46:02, -853, 606, -7916, -6, 2, 0 
 9824, 15:46:02, -851, 619, -7925, -6, 2, 0 
 9825, 15:46:02, -853, 623, -7936, -5, 1, 1 
 9827, 15:46:02, -854, 635, -7921, -4, 2, -2 
 9828, 15:46:02, -866, 633, -7924, -5, 2, 0 
 9829, 15:46:02, -847, 628, -7929, -4, 2, 1 
 9836, 15:46:03, -851, 629, -7927, -5, 1, 0 
 9839, 15:46:03, -868, 617, -7920, -5, 3, 1 
 9845, 15:46:03, -847, 623, -7929, -6, 2, 0 
 9846, 15:46:03, -860, 646, -7896, -5, 2, -2 
 9849, 15:46:03, -855, 642, -7907, -3, 2, 1 
 9850, 15:46:03, -850, 638, -7910, -4, 2, 0 
 9851, 15:46:03, -866, 611, -7910, -5, 1, -1 
 9852, 15:46:03, -854, 619, -7934, -4, 3, -2 
 9854, 15:46:03, -841, 625, -7925, -4, 1, 0 
 9856, 15:46:03, -851, 634, -7931, -4, 2, -1 
 9859, 15:46:03, -869, 616, -7929, -3, 0, 0 
 9860, 15:46:03, -852, 619, -7911, -4, 1, 1 
 9862, 15:46:03, -854, 627, -7916, -3, 2, 0 
 9863, 15:46:03, -861, 618, -7920, -3, 1, 0 
 9864, 15:46:03, -851, 604, -7926, -4, 1, -1 
 9867, 15:46:03, -868, 611, -7904, -4, 0, -1 
 9874, 15:46:03, -845, 618, -7935, -5, 2, 0 
 9875, 15:46:03, -857, 608, -7925, -7, 2, -2 
 9880, 15:46:03, -863, 615, -7910, -8, 3, 0 
 9882, 15:46:03, -854, 620, -7927, -8, 3, -1 
 9885, 15:46:03, -846, 616, -7904, -7, 3, 0 
 9892, 15:46:03, -848, 624, -7926, -7, 3, 0 
 9893, 15:46:03, -865, 636, -7928, -7, 2, -1 
 9894, 15:46:03, -856, 617, -7914, -6, 3, 0 
 9899, 15:46:03, -859, 623, -7917, -5, 0, -1 
 9900, 15:46:03, -870, 612, -7936, -6, 1, -1 
 9901, 15:46:03, -863, 620, -7927, -8, 2, 0 
 9902, 15:46:03, -854, 621, -7921, -6, 4, 0 
 9904, 15:46:03, -854, 632, -7910, -6, 3, 0 
 9906, 15:46:03, -860, 630, -7919, -5, 2, 1 
 9911, 15:46:03, -849, 617, -7926, -7, 2, -1 
 9913, 15:46:03, -876, 626, -7945, -6, 3, 1 
 9915, 15:46:03, -855, 628, -7921, -7, 3, 0 
 9916, 15:46:03, -874, 627, -7922, -6, 4, 0 
 9917, 15:46:03, -872, 632, -7934, -5, 4, 0 
 9918, 15:46:03, -869, 629, -7910, -6, 3, 1 
 9919, 15:46:03, -856, 627, -7916, -6, 3, 0 
 9920, 15:46:03, -853, 627, -7926, -5, 2, 0 
 9921, 15:46:03, -836, 609, -7925, -6, 3, -1 
 9923, 15:46:03, -857, 636, -7908, -7, 3, 1 
 9924, 15:46:03, -851, 626, -7914, -6, 2, 1 
 9925, 15:46:03, -856, 614, -7936, -4, 0, 1 
 9926, 15:46:03, -849, 607, -7901, -5, 2, 0 
 9927, 15:46:03, -849, 627, -7909, -6, 2, 0 
 9929, 15:46:03, -847, 625, -7911, -4, 1, 0 
 9930, 15:46:03, -848, 615, -7917, -5, 1, 0 
 9931, 15:46:04, -864, 624, -7928, -4, 3, -1 
 9934, 15:46:04, -861, 607, -7923, -5, 1, -1 
 9935, 15:46:04, -859, 627, -7924, -3, 3, -1 
 9936, 15:46:04, -864, 642, -7928, -4, 2, 0 
 9938, 15:46:04, -851, 627, -7910, -3, 2, 0 
 9940, 15:46:04, -853, 609, -7890, -4, 1, -1 
 9948, 15:46:04, -867, 620, -7917, -6, 1, -1 
 9950, 15:46:04, -871, 613, -7916, -4, 2, -1 
 9952, 15:46:04, -863, 616, -7904, -4, 2, -1 
 9953, 15:46:04, -853, 617, -7916, -5, 1, 0 
 9954, 15:46:04, -849, 631, -7933, -6, 2, 1 
 9959, 15:46:04, -855, 616, -7921, -8, 3, 0 
 9961, 15:46:04, -863, 619, -7919, -8, 2, -1 
 9962, 15:46:04, -856, 616, -7911, -6, 4, 0 
 9965, 15:46:04, -854, 633, -7937, -8, 2, 0 
 9966, 15:46:04, -841, 617, -7919, -8, 4, 0 
 9968, 15:46:04, -864, 616, -7913, -7, 2, -1 
 9969, 15:46:04, -857, 625, -7912, -6, 3, -1 
 9974, 15:46:04, -851, 621, -7932, -7, 2, -2 
 9976, 15:46:04, -847, 620, -7900, -7, 2, 1 
 9977, 15:46:04, -861, 621, -7924, -7, 3, 1 
 9979, 15:46:04, -862, 635, -7908, -7, 2, 0 
 9980, 15:46:04, -860, 640, -7910, -6, 2, -1 
 9981, 15:46:04, -855, 615, -7913, -7, 1, 0 
 9982, 15:46:04, -856, 619, -7922, -7, 1, -1 
 9983, 15:46:04, -853, 635, -7915, -7, 2, 0 
 9984, 15:46:04, -844, 630, -7915, -7, 4, 1 
 9986, 15:46:04, -855, 622, -7922, -6, 1, -1 
 9993, 15:46:04, -867, 621, -7924, -6, 2, -1 
 9997, 15:46:04, -856, 620, -7923, -4, 1, 1 
 9998, 15:46:04, -858, 635, -7918, -6, 1, 0 
 10000, 15:46:04, -860, 624, -7919, -4, 1, 0 
 10001, 15:46:04, -864, 618, -7918, -4, 1, -1 
 10002, 15:46:04, -858, 617, -7931, -4, 0, -1 
 10003, 15:46:04, -862, 640, -7936, -4, 1, 0 
 10006, 15:46:04, -851, 633, -7932, -5, 1, 0 
 10007, 15:46:04, -853, 621, -7915, -4, 2, 1 
 10012, 15:46:04, -855, 617, -7931, -4, 1, 0 
 10015, 15:46:04, -853, 639, -7917, -5, 2, -1 
 10016, 15:46:04, -859, 612, -7926, -4, 2, -2 
 10021, 15:46:04, -847, 616, -7934, -5, 0, 0 
 10025, 15:46:04, -856, 619, -7921, -6, 2, 0 
 10027, 15:46:04, -835, 620, -7914, -5, 1, 0 
 10028, 15:46:04, -849, 619, -7921, -5, 0, 0 
 10032, 15:46:05, -851, 615, -7903, -4, 0, 0 
 10034, 15:46:05, -861, 611, -7934, -4, 1, 0 
 10047, 15:46:05, -853, 623, -7910, -3, 0, -1 
 10049, 15:46:05, -857, 630, -7918, -3, 1, 0 
 10053, 15:46:05, -855, 620, -7912, -5, 2, -1 
 10056, 15:46:05, -864, 617, -7929, -7, 2, -1 
 10057, 15:46:05, -875, 605, -7913, -5, 2, -1 
 10058, 15:46:05, -862, 624, -7918, -5, 2, -1 
 10060, 15:46:05, -853, 626, -7907, -5, 2, 0 
 10061, 15:46:05, -853, 623, -7940, -5, 2, -1 
 10062, 15:46:05, -849, 619, -7927, -5, 2, 1 
 10064, 15:46:05, -850, 616, -7920, -5, 1, -1 
 10065, 15:46:05, -877, 626, -7915, -3, 2, 0 
 10066, 15:46:05, -877, 614, -7958, -4, 1, 0 
 10067, 15:46:05, -866, 620, -7924, -3, 1, 0 
 10068, 15:46:05, -854, 625, -7917, -2, 1, 0 
 10069, 15:46:05, -851, 613, -7912, -3, 1, -1 
 10072, 15:46:05, -871, 615, -7912, -2, 3, -1 
 10075, 15:46:05, -861, 611, -7916, -4, 2, -1 
 10076, 15:46:05, -880, 618, -7920, -4, 1, -1 
 10077, 15:46:05, -847, 614, -7917, -4, 2, -1 
 10081, 15:46:05, -869, 615, -7913, -3, 1, 1 
 10083, 15:46:05, -868, 624, -7920, -6, 1, -1 
 10084, 15:46:05, -863, 628, -7927, -5, 2, 1 
 10085, 15:46:05, -875, 620, -7913, -5, 3, 1 
 10087, 15:46:05, -852, 616, -7919, -6, 2, -1 
 10088, 15:46:05, -864, 610, -7918, -5, 2, 0 
 10089, 15:46:05, -876, 606, -7934, -4, 3, 0 
 10091, 15:46:05, -856, 624, -7923, -6, 2, 1 
 10093, 15:46:05, -859, 611, -7915, -7, 3, 2 
 10094, 15:46:05, -851, 618, -7939, -7, 4, 0 
 10095, 15:46:05, -864, 620, -7941, -6, 2, 0 
 10097, 15:46:05, -858, 632, -7929, -9, 3, 0 
 10098, 15:46:05, -875, 619, -7925, -8, 3, 1 
 10099, 15:46:05, -866, 614, -7928, -7, 3, 0 
 10100, 15:46:05, -866, 610, -7915, -6, 3, 1 
 10101, 15:46:05, -867, 612, -7931, -6, 2, 0 
 10102, 15:46:05, -851, 618, -7916, -8, 4, 1 
 10103, 15:46:05, -848, 607, -7915, -9, 4, 0 
 10106, 15:46:05, -861, 626, -7914, -10, 3, -1 
 10110, 15:46:05, -870, 605, -7924, -9, 4, 1 
 10111, 15:46:05, -870, 611, -7933, -9, 4, 1 
 10112, 15:46:05, -853, 607, -7921, -10, 2, 0 
 10113, 15:46:05, -850, 629, -7924, -11, 3, 0 
 10116, 15:46:05, -849, 601, -7925, -9, 2, 0 
 10117, 15:46:05, -875, 606, -7921, -9, 4, 1 
 10118, 15:46:05, -881, 605, -7924, -9, 4, 0 
 10122, 15:46:05, -870, 630, -7918, -9, 3, 1 
 10123, 15:46:05, -858, 614, -7933, -9, 3, 0 
 10124, 15:46:05, -864, 622, -7936, -8, 4, -1 
 10125, 15:46:05, -851, 619, -7927, -8, 5, -1 
 10126, 15:46:05, -847, 615, -7929, -8, 5, 1 
 10128, 15:46:05, -853, 627, -7921, -7, 3, 0 
 10129, 15:46:05, -852, 627, -7946, -6, 3, 2 
 10132, 15:46:06, -866, 632, -7932, -7, 4, -1 
 10140, 15:46:06, -851, 606, -7908, -5, 3, -1 
 10144, 15:46:06, -845, 635, -7916, -4, 3, 0 
 10147, 15:46:06, -868, 623, -7908, -6, 3, -2 
 10148, 15:46:06, -857, 629, -7931, -6, 2, -1 
 10151, 15:46:06, -858, 606, -7916, -4, 3, -1 
 10155, 15:46:06, -870, 624, -7931, -5, 2, 1 
 10157, 15:46:06, -856, 612, -7917, -6, 3, 0 
 10160, 15:46:06, -853, 635, -7926, -6, 2, 0 
 10164, 15:46:06, -851, 613, -7943, -6, 3, -2 
 10165, 15:46:06, -845, 618, -7939, -6, 3, -2 
 10166, 15:46:06, -851, 629, -7929, -7, 2, -1 
 10167, 15:46:06, -846, 622, -7907, -6, 1, 0 
 10169, 15:46:06, -846, 613, -7926, -6, 2, -1 
 10174, 15:46:06, -863, 613, -7922, -7, 3, 1 
 10177, 15:46:06, -846, 634, -7919, -9, 3, 1 
 10178, 15:46:06, -842, 621, -7923, -8, 2, 0 
 10180, 15:46:06, -853, 627, -7913, -8, 3, 1 
 10181, 15:46:06, -877, 623, -7916, -7, 3, 0 
 10182, 15:46:06, -863, 624, -7918, -6, 4, 0 
 10183, 15:46:06, -863, 624, -7918, -6, 4, 0 
 10184, 15:46:06, -844, 628, -7909, -7, 4, 1 
 10185, 15:46:06, -835, 621, -7926, -7, 2, 0 
 10191, 15:46:06, -854, 624, -7930, -6, 1, -1 
 10192, 15:46:06, -843, 625, -7924, -6, 1, -1 
 10193, 15:46:06, -842, 617, -7912, -7, 1, 0 
 10197, 15:46:06, -862, 616, -7914, -7, 1, 0 
 10200, 15:46:06, -858, 636, -7926, -6, 1, 1 
 10202, 15:46:06, -852, 633, -7924, -6, 3, 0 
 10206, 15:46:06, -855, 633, -7939, -5, 3, -1 
 10207, 15:46:06, -836, 620, -7913, -6, 2, -1 
 10209, 15:46:06, -857, 639, -7929, -6, 2, -1 
 10212, 15:46:06, -852, 627, -7929, -8, 4, -1 
 10215, 15:46:06, -854, 632, -7932, -4, 2, -1 
 10216, 15:46:06, -851, 619, -7914, -6, 1, -1 
 10218, 15:46:06, -852, 617, -7912, -6, 3, 0 
 10220, 15:46:06, -835, 629, -7924, -5, 1, 0 
 10222, 15:46:06, -856, 620, -7936, -4, 2, -1 
 10225, 15:46:06, -855, 624, -7903, -4, 1, 0 
 10226, 15:46:06, -862, 618, -7907, -6, 1, -1 
 10227, 15:46:06, -862, 615, -7930, -5, 1, 1 
 10230, 15:46:06, -855, 629, -7928, -5, 2, -1 
 10232, 15:46:07, -840, 624, -7910, -4, 1, 0 
 10233, 15:46:07, -868, 622, -7929, -2, -1, -3 
 10234, 15:46:07, -858, 614, -7930, -3, 0, 0 
 10235, 15:46:07, -824, 630, -7924, -1, 2, -1 
 10250, 15:46:07, -865, 635, -7925, -3, 0, -1 
 10251, 15:46:07, -853, 622, -7911, -3, 0, -2 
 10252, 15:46:07, -863, 601, -7931, -2, -1, -3 
 10254, 15:46:07, -848, 624, -7930, -3, -1, 0 
 10255, 15:46:07, -869, 616, -7922, -6, 0, 1 
 10258, 15:46:07, -866, 612, -7920, -6, 0, 0 
 10259, 15:46:07, -855, 627, -7926, -6, 1, -1 
 10264, 15:46:07, -875, 616, -7919, -8, 2, -1 
 10265, 15:46:07, -862, 635, -7921, -7, 2, 1 
 10266, 15:46:07, -839, 623, -7921, -7, 1, 1 
 10267, 15:46:07, -865, 624, -7918, -6, 2, 1 
 10268, 15:46:07, -861, 631, -7938, -7, 2, 0 
 10269, 15:46:07, -868, 626, -7916, -6, 2, -1 
 10271, 15:46:07, -855, 613, -7930, -8, 1, -1 
 10272, 15:46:07, -857, 627, -7922, -7, 2, -1 
 10273, 15:46:07, -856, 626, -7940, -7, 1, -1 
 10279, 15:46:07, -855, 619, -7936, -8, 6, 1 
 10280, 15:46:07, -846, 624, -7932, -8, 3, 1 
 10281, 15:46:07, -843, 627, -7924, -8, 3, 0 
 10282, 15:46:07, -853, 615, -7931, -6, 2, 0 
 10283, 15:46:07, -862, 607, -7923, -7, 1, 0 
 10288, 15:46:07, -850, 621, -7929, -7, 2, -1 
 10289, 15:46:07, -861, 625, -7916, -6, 2, 0 
 10291, 15:46:07, -864, 611, -7927, -5, 1, 0 
 10292, 15:46:07, -854, 620, -7923, -6, 2, -1 
 10293, 15:46:07, -842, 617, -7933, -6, 2, -1 
 10294, 15:46:07, -857, 619, -7931, -6, 1, -2 
 10298, 15:46:07, -864, 624, -7916, -6, 1, 1 
 10299, 15:46:07, -850, 619, -7920, -6, 2, -1 
 10300, 15:46:07, -845, 623, -7926, -6, 2, -1 
 10301, 15:46:07, -861, 622, -7925, -5, 1, 0 
 10302, 15:46:07, -868, 624, -7925, -5, 0, -1 
 10303, 15:46:07, -851, 624, -7935, -4, 0, 0 
 10307, 15:46:07, -847, 615, -7918, -4, 0, -1 
 10308, 15:46:07, -852, 631, -7919, -4, 2, -2 
 10310, 15:46:07, -852, 619, -7925, -4, 2, -1 
 10312, 15:46:07, -857, 623, -7920, -2, 2, -1 
 10313, 15:46:07, -856, 609, -7917, -4, 1, -1 
 10315, 15:46:07, -855, 619, -7929, -1, 2, -1 
 10318, 15:46:07, -859, 627, -7928, -2, 3, 0 
 10321, 15:46:07, -868, 624, -7930, -4, 1, 0 
 10322, 15:46:07, -866, 618, -7920, -6, 3, -1 
 10324, 15:46:07, -857, 635, -7910, -7, 0, -1 
 10326, 15:46:07, -857, 619, -7905, -7, 2, 0 
 10329, 15:46:07, -855, 612, -7946, -7, 2, -1 
 10338, 15:46:08, -867, 618, -7903, -5, 2, -1 
 10339, 15:46:08, -864, 616, -7935, -6, 3, -1 
 10340, 15:46:08, -850, 618, -7945, -6, 4, -1 
 10343, 15:46:08, -874, 612, -7931, -6, 1, -1 
 10345, 15:46:08, -863, 608, -7925, -7, 2, 0 
 10349, 15:46:08, -858, 623, -7911, -6, 2, 0 
 10353, 15:46:08, -850, 614, -7923, -7, 3, -2 
 10355, 15:46:08, -848, 636, -7929, -7, 2, 1 
 10357, 15:46:08, -854, 621, -7920, -8, 2, -1 
 10360, 15:46:08, -860, 623, -7926, -8, 1, 0 
 10362, 15:46:08, -859, 610, -7920, -9, 3, -1 
 10365, 15:46:08, -869, 611, -7915, -7, 3, -1 
 10366, 15:46:08, -873, 622, -7911, -6, 3, 0 
 10368, 15:46:08, -852, 622, -7919, -6, 2, 1 
 10369, 15:46:08, -857, 615, -7931, -6, 3, 1 
 10370, 15:46:08, -863, 619, -7923, -7, 3, 1 
 10372, 15:46:08, -849, 636, -7910, -6, 3, 0 
 10373, 15:46:08, -861, 620, -7919, -5, 2, -1 
 10378, 15:46:08, -872, 618, -7925, -6, 2, 0 
 10379, 15:46:08, -863, 607, -7915, -7, 2, 0 
 10381, 15:46:08, -858, 615, -7910, -5, 3, -1 
 10382, 15:46:08, -863, 599, -7904, -5, 2, -1 
 10390, 15:46:08, -842, 617, -7921, -4, 2, 0 
 10391, 15:46:08, -852, 633, -7912, -5, 1, 1 
 10392, 15:46:08, -852, 633, -7912, -5, 1, 1 
 10394, 15:46:08, -847, 615, -7913, -5, 3, 0 
 10395, 15:46:08, -844, 611, -7916, -5, 3, -1 
 10396, 15:46:08, -855, 623, -7923, -5, 2, 0 
 10398, 15:46:08, -845, 613, -7919, -5, 1, -1 
 10403, 15:46:08, -850, 627, -7921, -7, 3, -1 
 10404, 15:46:08, -850, 621, -7919, -6, 1, -3 
 10405, 15:46:08, -846, 635, -7909, -6, 3, -1 
 10406, 15:46:08, -862, 615, -7921, -7, 3, 0 
 10407, 15:46:08, -864, 607, -7918, -6, 2, -2 
 10410, 15:46:08, -845, 628, -7912, -6, 2, 0 
 10412, 15:46:08, -865, 611, -7934, -6, 1, -1 
 10413, 15:46:08, -865, 608, -7933, -7, 3, -1 
 10418, 15:46:08, -859, 617, -7925, -8, 3, -1 
 10420, 15:46:08, -852, 617, -7923, -7, 2, -2 
 10423, 15:46:08, -850, 629, -7906, -6, 3, 0 
 10429, 15:46:08, -841, 626, -7923, -6, 2, -3 
 10430, 15:46:08, -864, 609, -7925, -6, 2, 0 
 10431, 15:46:09, -855, 634, -7913, -6, 2, 1 
 10432, 15:46:09, -856, 626, -7924, -6, 2, 0 
 10433, 15:46:09, -878, 608, -7937, -6, 4, -1 
 10435, 15:46:09, -864, 622, -7934, -5, 3, 0 
 10437, 15:46:09, -826, 623, -7942, -5, 3, 0 
