Num,Time,Accelx,Accely,Accelz,Gyrox,Gyroy,Gyroz
 711, 15:53:04, -1662, -195, 8404, -9, 6, 7 
 712, 15:53:04, -1667, -208, 8390, -10, 7, 8 
 713, 15:53:04, -1663, -191, 8398, -9, 6, 9 
 714, 15:53:04, -1659, -179, 8400, -8, 7, 9 
 716, 15:53:05, -1679, -209, 8407, -7, 6, 8 
 717, 15:53:05, -1668, -196, 8393, -9, 7, 8 
 718, 15:53:05, -1674, -196, 8395, -8, 8, 7 
 719, 15:53:05, -1656, -181, 8376, -8, 7, 8 
 720, 15:53:05, -1666, -194, 8397, -7, 7, 8 
 722, 15:53:05, -1648, -192, 8400, -10, 6, 8 
 723, 15:53:05, -1661, -197, 8415, -9, 6, 8 
 724, 15:53:05, -1662, -186, 8411, -10, 7, 9 
 725, 15:53:05, -1658, -201, 8410, -9, 7, 9 
 726, 15:53:05, -1652, -205, 8385, -9, 8, 8 
 727, 15:53:05, -1657, -199, 8398, -8, 8, 8 
 728, 15:53:05, -1649, -209, 8407, -8, 7, 9 
 729, 15:53:05, -1670, -191, 8387, -9, 6, 9 
 730, 15:53:05, -1646, -193, 8391, -9, 6, 8 
 732, 15:53:05, -1656, -189, 8407, -8, 6, 8 
 734, 15:53:05, -1665, -193, 8411, -9, 7, 9 
 735, 15:53:05, -1674, -193, 8391, -8, 7, 8 
 736, 15:53:05, -1661, -195, 8402, -9, 7, 8 
 737, 15:53:05, -1665, -181, 8390, -10, 7, 8 
 739, 15:53:05, -1652, -210, 8407, -9, 7, 7 
 740, 15:53:05, -1652, -193, 8384, -8, 7, 9 
 742, 15:53:05, -1675, -210, 8388, -9, 7, 6 
 743, 15:53:05, -1676, -197, 8415, -9, 8, 8 
 746, 15:53:05, -1661, -197, 8407, -8, 6, 8 
 747, 15:53:05, -1674, -201, 8409, -8, 7, 8 
 748, 15:53:05, -1649, -204, 8405, -8, 7, 7 
 749, 15:53:05, -1650, -200, 8430, -8, 6, 9 
 750, 15:53:05, -1672, -195, 8390, -9, 8, 8 
 752, 15:53:05, -1666, -195, 8395, -10, 8, 7 
 753, 15:53:05, -1656, -197, 8399, -9, 9, 7 
 754, 15:53:05, -1658, -201, 8408, -9, 7, 7 
 755, 15:53:05, -1660, -201, 8395, -9, 8, 7 
 756, 15:53:05, -1650, -202, 8387, -9, 8, 7 
 758, 15:53:05, -1660, -197, 8421, -8, 8, 7 
 760, 15:53:05, -1667, -201, 8389, -8, 7, 9 
 761, 15:53:05, -1662, -193, 8426, -7, 5, 11 
 762, 15:53:05, -1633, -185, 8398, -9, 7, 9 
 763, 15:53:05, -1694, -200, 8378, -8, 9, 8 
 764, 15:53:05, -1651, -185, 8390, -9, 6, 9 
 765, 15:53:05, -1647, -196, 8395, -9, 7, 7 
 766, 15:53:05, -1673, -196, 8397, -8, 8, 7 
 767, 15:53:05, -1673, -200, 8407, -9, 6, 9 
 769, 15:53:05, -1665, -189, 8417, -9, 4, 6 
 770, 15:53:05, -1644, -198, 8406, -10, -1, 7 
 771, 15:53:05, -1654, -201, 8408, -7, 4, 7 
 773, 15:53:05, -1648, -209, 8401, -7, 5, 8 
 775, 15:53:05, -1657, -193, 8386, -8, 8, 7 
 776, 15:53:05, -1663, -197, 8402, -9, 7, 7 
 779, 15:53:05, -1667, -200, 8405, -8, 8, 8 
 780, 15:53:05, -1653, -203, 8405, -8, 7, 8 
 781, 15:53:05, -1661, -186, 8392, -8, 7, 9 
 782, 15:53:05, -1658, -194, 8394, -9, 9, 10 
 783, 15:53:05, -1647, -202, 8393, -9, 8, 10 
 784, 15:53:05, -1666, -205, 8385, -9, 8, 10 
 785, 15:53:05, -1654, -200, 8405, -8, 8, 9 
 787, 15:53:05, -1658, -191, 8403, -8, 7, 8 
 788, 15:53:05, -1654, -191, 8396, -8, 6, 9 
 789, 15:53:05, -1665, -205, 8407, -7, 5, 8 
 790, 15:53:05, -1659, -187, 8408, -8, 6, 9 
 791, 15:53:05, -1639, -187, 8407, -8, 5, 8 
 792, 15:53:05, -1654, -198, 8399, -8, 6, 8 
 793, 15:53:05, -1661, -209, 8403, -8, 7, 9 
 794, 15:53:05, -1661, -183, 8395, -7, 5, 10 
 795, 15:53:05, -1674, -176, 8405, -7, 6, 10 
 796, 15:53:05, -1649, -191, 8410, -7, 5, 9 
 797, 15:53:05, -1665, -201, 8409, -8, 6, 9 
 798, 15:53:05, -1667, -194, 8403, -8, 6, 9 
 801, 15:53:05, -1662, -191, 8407, -8, 8, 9 
 802, 15:53:05, -1664, -192, 8394, -7, 8, 8 
 803, 15:53:05, -1662, -196, 8380, -8, 5, 9 
 804, 15:53:05, -1656, -189, 8404, -9, 7, 10 
 807, 15:53:05, -1653, -194, 8394, -8, 7, 10 
 808, 15:53:05, -1666, -201, 8404, -8, 7, 10 
 809, 15:53:05, -1671, -197, 8410, -8, 7, 9 
 810, 15:53:05, -1661, -183, 8397, -7, 6, 8 
 811, 15:53:05, -1642, -184, 8403, -8, 6, 8 
 812, 15:53:05, -1650, -206, 8420, -9, 6, 7 
 813, 15:53:05, -1655, -196, 8393, -8, 5, 7 
 814, 15:53:05, -1654, -192, 8405, -8, 7, 8 
 815, 15:53:05, -1657, -195, 8407, -8, 8, 8 
 816, 15:53:06, -1657, -195, 8407, -8, 8, 8 
 817, 15:53:06, -1665, -201, 8397, -9, 8, 6 
 818, 15:53:06, -1667, -201, 8392, -8, 7, 7 
 820, 15:53:06, -1655, -184, 8417, -8, 7, 7 
 821, 15:53:06, -1672, -180, 8400, -9, 7, 8 
 822, 15:53:06, -1665, -175, 8413, -8, 7, 9 
 824, 15:53:06, -1647, -188, 8426, -10, 8, 8 
 825, 15:53:06, -1652, -196, 8386, -9, 7, 8 
 826, 15:53:06, -1660, -189, 8396, -9, 8, 6 
 827, 15:53:06, -1666, -170, 8410, -9, 8, 8 
 828, 15:53:06, -1662, -198, 8392, -9, 8, 9 
 830, 15:53:06, -1663, -188, 8392, -9, 7, 8 
 831, 15:53:06, -1648, -193, 8408, -10, 6, 7 
 832, 15:53:06, -1652, -194, 8403, -9, 8, 7 
 833, 15:53:06, -1653, -200, 8401, -8, 9, 7 
 834, 15:53:06, -1650, -190, 8401, -8, 8, 7 
 835, 15:53:06, -1645, -190, 8401, -9, 9, 8 
 836, 15:53:06, -1663, -192, 8415, -10, 10, 7 
 837, 15:53:06, -1667, -200, 8395, -9, 8, 7 
 841, 15:53:06, -1670, -185, 8392, -7, 8, 8 
 842, 15:53:06, -1673, -190, 8418, -10, 8, 8 
 843, 15:53:06, -1647, -203, 8426, -9, 8, 9 
 844, 15:53:06, -1651, -202, 8400, -9, 8, 9 
 845, 15:53:06, -1666, -200, 8403, -9, 7, 9 
 846, 15:53:06, -1666, -192, 8395, -10, 8, 7 
 847, 15:53:06, -1651, -193, 8391, -8, 9, 8 
 848, 15:53:06, -1644, -206, 8398, -8, 10, 8 
 850, 15:53:06, -1658, -184, 8397, -9, 7, 9 
 851, 15:53:06, -1655, -195, 8403, -8, 9, 9 
 852, 15:53:06, -1668, -187, 8404, -9, 9, 7 
 853, 15:53:06, -1670, -192, 8410, -8, 9, 9 
 855, 15:53:06, -1663, -181, 8405, -9, 8, 8 
 856, 15:53:06, -1654, -199, 8403, -8, 9, 8 
 857, 15:53:06, -1656, -202, 8403, -6, 9, 9 
 858, 15:53:06, -1656, -198, 8392, -8, 8, 9 
 859, 15:53:06, -1668, -199, 8396, -9, 9, 8 
 860, 15:53:06, -1675, -193, 8400, -7, 9, 7 
 861, 15:53:06, -1666, -201, 8394, -8, 9, 9 
 862, 15:53:06, -1664, -197, 8393, -9, 10, 9 
 863, 15:53:06, -1656, -199, 8401, -9, 8, 9 
 864, 15:53:06, -1666, -195, 8388, -7, 10, 8 
 865, 15:53:06, -1663, -194, 8402, -10, 10, 8 
 866, 15:53:06, -1653, -193, 8415, -10, 9, 9 
 867, 15:53:06, -1665, -197, 8415, -8, 9, 9 
 868, 15:53:06, -1661, -201, 8414, -8, 8, 8 
 869, 15:53:06, -1654, -204, 8388, -7, 7, 8 
 870, 15:53:06, -1655, -212, 8398, -8, 8, 6 
 871, 15:53:06, -1671, -197, 8399, -8, 8, 8 
 872, 15:53:06, -1664, -190, 8399, -10, 8, 9 
 873, 15:53:06, -1670, -203, 8420, -9, 8, 8 
 875, 15:53:06, -1659, -193, 8413, -8, 8, 8 
 876, 15:53:06, -1662, -188, 8404, -9, 9, 9 
 877, 15:53:06, -1675, -207, 8400, -8, 8, 8 
 878, 15:53:06, -1662, -204, 8391, -8, 8, 8 
 879, 15:53:06, -1665, -210, 8380, -10, 9, 7 
 881, 15:53:06, -1673, -202, 8397, -9, 9, 8 
 882, 15:53:06, -1663, -180, 8420, -8, 8, 9 
 883, 15:53:06, -1664, -189, 8405, -9, 8, 9 
 884, 15:53:06, -1658, -207, 8389, -8, 7, 8 
 886, 15:53:06, -1658, -189, 8404, -9, 8, 9 
 887, 15:53:06, -1660, -184, 8406, -8, 8, 9 
 888, 15:53:06, -1678, -196, 8414, -9, 8, 7 
 889, 15:53:06, -1659, -207, 8398, -8, 8, 7 
 890, 15:53:06, -1653, -206, 8408, -8, 9, 9 
 891, 15:53:06, -1670, -200, 8419, -8, 9, 9 
 892, 15:53:06, -1657, -216, 8407, -9, 8, 9 
 893, 15:53:06, -1654, -195, 8417, -8, 7, 7 
 894, 15:53:06, -1667, -208, 8424, -10, 8, 7 
 895, 15:53:06, -1672, -190, 8394, -10, 9, 10 
 896, 15:53:06, -1656, -208, 8395, -9, 7, 10 
 899, 15:53:06, -1670, -205, 8398, -9, 8, 8 
 900, 15:53:06, -1659, -201, 8404, -8, 8, 8 
 901, 15:53:06, -1654, -206, 8406, -9, 8, 9 
 902, 15:53:06, -1673, -207, 8403, -8, 8, 10 
 903, 15:53:06, -1659, -200, 8402, -8, 8, 8 
 904, 15:53:06, -1670, -193, 8404, -8, 9, 8 
 905, 15:53:06, -1665, -194, 8394, -8, 7, 8 
 906, 15:53:06, -1657, -198, 8392, -9, 8, 8 
 908, 15:53:06, -1662, -199, 8416, -7, 8, 8 
 910, 15:53:06, -1659, -200, 8396, -9, 7, 8 
 913, 15:53:06, -1666, -213, 8411, -8, 7, 8 
 916, 15:53:07, -1676, -214, 8423, -7, 8, 8 
 920, 15:53:07, -1671, -206, 8408, -9, 8, 7 
 923, 15:53:07, -1660, -195, 8399, -9, 6, 8 
 925, 15:53:07, -1676, -195, 8391, -7, 8, 9 
 927, 15:53:07, -1649, -198, 8407, -9, 7, 8 
 928, 15:53:07, -1664, -199, 8409, -8, 8, 9 
 929, 15:53:07, -1664, -203, 8389, -8, 8, 8 
 933, 15:53:07, -1665, -204, 8406, -10, 7, 8 
 935, 15:53:07, -1655, -196, 8381, -9, 9, 9 
 936, 15:53:07, -1664, -195, 8408, -8, 8, 8 
 937, 15:53:07, -1672, -181, 8403, -9, 7, 8 
 939, 15:53:07, -1660, -202, 8391, -9, 8, 9 
 940, 15:53:07, -1660, -202, 8392, -9, 7, 7 
 941, 15:53:07, -1655, -196, 8406, -8, 7, 8 
 942, 15:53:07, -1652, -194, 8400, -8, 8, 8 
 943, 15:53:07, -1660, -191, 8409, -8, 8, 8 
 944, 15:53:07, -1651, -178, 8409, -10, 8, 8 
 949, 15:53:07, -1671, -186, 8417, -9, 8, 8 
 951, 15:53:07, -1660, -206, 8398, -10, 7, 8 
 952, 15:53:07, -1666, -189, 8391, -8, 9, 8 
 954, 15:53:07, -1653, -191, 8418, -8, 7, 7 
 955, 15:53:07, -1669, -193, 8392, -8, 7, 8 
 957, 15:53:07, -1655, -197, 8414, -10, 7, 9 
 958, 15:53:07, -1670, -178, 8419, -9, 9, 9 
 961, 15:53:07, -1668, -199, 8397, -9, 7, 8 
 963, 15:53:07, -1656, -194, 8410, -9, 8, 8 
 964, 15:53:07, -1666, -189, 8405, -9, 7, 8 
 965, 15:53:07, -1674, -189, 8395, -9, 7, 8 
 968, 15:53:07, -1669, -209, 8388, -8, 7, 9 
 969, 15:53:07, -1658, -202, 8397, -8, 7, 9 
 970, 15:53:07, -1657, -200, 8402, -9, 9, 8 
 971, 15:53:07, -1665, -191, 8414, -9, 8, 8 
 975, 15:53:07, -1676, -189, 8395, -9, 6, 9 
 976, 15:53:07, -1673, -205, 8399, -8, 6, 8 
 978, 15:53:07, -1663, -191, 8411, -9, 7, 8 
 979, 15:53:07, -1665, -199, 8402, -8, 7, 7 
 980, 15:53:07, -1661, -206, 8405, -8, 7, 8 
 983, 15:53:07, -1660, -191, 8395, -9, 7, 9 
 984, 15:53:07, -1663, -207, 8400, -8, 7, 9 
 985, 15:53:07, -1669, -198, 8383, -7, 8, 9 
 986, 15:53:07, -1656, -199, 8384, -9, 7, 8 
 990, 15:53:07, -1668, -207, 8400, -8, 6, 9 
 992, 15:53:07, -1656, -194, 8397, -7, 7, 7 
 994, 15:53:07, -1653, -204, 8399, -9, 7, 10 
 995, 15:53:07, -1671, -212, 8399, -8, 7, 8 
 996, 15:53:07, -1659, -194, 8413, -8, 7, 8 
 998, 15:53:07, -1666, -198, 8400, -8, 7, 10 
 1000, 15:53:07, -1654, -195, 8411, -8, 7, 8 
 1001, 15:53:07, -1671, -207, 8405, -8, 7, 9 
 1002, 15:53:07, -1664, -197, 8402, -8, 6, 9 
 1005, 15:53:07, -1662, -197, 8396, -8, 6, 8 
 1006, 15:53:07, -1663, -185, 8393, -9, 7, 9 
 1007, 15:53:07, -1662, -199, 8409, -8, 9, 10 
 1008, 15:53:07, -1657, -199, 8402, -8, 9, 9 
 1009, 15:53:07, -1671, -208, 8381, -8, 7, 8 
 1010, 15:53:07, -1656, -206, 8416, -9, 8, 8 
 1012, 15:53:07, -1658, -212, 8413, -9, 8, 9 
 1016, 15:53:08, -1667, -210, 8396, -9, 7, 8 
 1017, 15:53:08, -1673, -185, 8406, -9, 7, 9 
 1021, 15:53:08, -1664, -204, 8405, -8, 8, 9 
 1023, 15:53:08, -1674, -198, 8406, -8, 8, 10 
 1024, 15:53:08, -1661, -209, 8402, -9, 8, 9 
 1025, 15:53:08, -1666, -202, 8396, -8, 7, 7 
 1026, 15:53:08, -1667, -199, 8404, -8, 7, 8 
 1027, 15:53:08, -1663, -196, 8410, -9, 8, 8 
 1028, 15:53:08, -1655, -195, 8408, -8, 6, 8 
 1031, 15:53:08, -1649, -190, 8402, -8, 7, 8 
 1032, 15:53:08, -1662, -196, 8395, -8, 8, 8 
 1034, 15:53:08, -1667, -195, 8407, -8, 7, 9 
 1035, 15:53:08, -1667, -194, 8413, -9, 10, 9 
 1036, 15:53:08, -1667, -197, 8413, -9, 8, 8 
 1038, 15:53:08, -1667, -189, 8398, -7, 6, 9 
 1040, 15:53:08, -1660, -214, 8389, -8, 8, 8 
 1045, 15:53:08, -1661, -193, 8401, -10, 8, 7 
 1046, 15:53:08, -1646, -197, 8421, -8, 8, 8 
 1047, 15:53:08, -1668, -207, 8406, -9, 7, 7 
 1049, 15:53:08, -1652, -206, 8415, -8, 8, 8 
 1051, 15:53:08, -1670, -198, 8407, -8, 8, 9 
 1052, 15:53:08, -1669, -187, 8405, -9, 8, 8 
 1053, 15:53:08, -1653, -193, 8403, -9, 7, 8 
 1055, 15:53:08, -1665, -187, 8406, -8, 6, 9 
 1056, 15:53:08, -1662, -189, 8399, -7, 6, 9 
 1057, 15:53:08, -1670, -198, 8396, -9, 7, 9 
 1058, 15:53:08, -1649, -205, 8403, -8, 8, 8 
 1060, 15:53:08, -1670, -199, 8389, -9, 8, 8 
 1062, 15:53:08, -1674, -201, 8378, -8, 7, 7 
 1063, 15:53:08, -1672, -203, 8387, -9, 8, 9 
 1066, 15:53:08, -1672, -190, 8398, -9, 7, 8 
 1067, 15:53:08, -1669, -191, 8405, -9, 7, 9 
 1069, 15:53:08, -1669, -209, 8390, -9, 8, 9 
 1070, 15:53:08, -1663, -191, 8394, -9, 8, 7 
 1071, 15:53:08, -1670, -199, 8384, -10, 8, 8 
 1072, 15:53:08, -1673, -217, 8394, -8, 8, 8 
 1076, 15:53:08, -1678, -208, 8386, -8, 8, 9 
 1078, 15:53:08, -1654, -191, 8409, -9, 8, 9 
 1079, 15:53:08, -1662, -193, 8421, -8, 7, 9 
 1080, 15:53:08, -1671, -203, 8402, -7, 7, 9 
 1081, 15:53:08, -1661, -192, 8401, -8, 7, 9 
 1082, 15:53:08, -1672, -207, 8409, -8, 7, 9 
 1083, 15:53:08, -1675, -215, 8414, -8, 7, 8 
 1084, 15:53:08, -1659, -208, 8397, -8, 7, 8 
 1086, 15:53:08, -1654, -193, 8391, -9, 7, 8 
 1090, 15:53:08, -1670, -209, 8400, -9, 6, 9 
 1092, 15:53:08, -1675, -192, 8392, -9, 7, 9 
 1093, 15:53:08, -1643, -195, 8401, -9, 7, 9 
 1094, 15:53:08, -1653, -202, 8391, -8, 5, 9 
 1098, 15:53:08, -1660, -195, 8414, -9, 8, 8 
 1099, 15:53:08, -1667, -198, 8406, -9, 8, 9 
 1100, 15:53:08, -1676, -193, 8401, -7, 7, 9 
 1101, 15:53:08, -1659, -202, 8371, -7, 7, 9 
 1102, 15:53:08, -1670, -203, 8391, -8, 7, 9 
 1103, 15:53:08, -1671, -194, 8407, -8, 7, 8 
 1105, 15:53:08, -1658, -180, 8412, -8, 7, 9 
 1107, 15:53:08, -1678, -194, 8400, -9, 6, 8 
 1109, 15:53:08, -1659, -184, 8385, -8, 8, 8 
 1111, 15:53:08, -1662, -196, 8404, -8, 6, 8 
 1113, 15:53:08, -1673, -187, 8392, -9, 8, 8 
 1116, 15:53:09, -1668, -198, 8403, -8, 6, 8 
 1117, 15:53:09, -1666, -210, 8400, -8, 6, 8 
 1118, 15:53:09, -1669, -206, 8394, -9, 7, 9 
 1119, 15:53:09, -1669, -198, 8391, -8, 6, 8 
 1120, 15:53:09, -1662, -189, 8404, -8, 7, 8 
 1121, 15:53:09, -1656, -200, 8374, -8, 7, 9 
 1122, 15:53:09, -1663, -195, 8389, -7, 6, 9 
 1123, 15:53:09, -1671, -196, 8412, -9, 7, 9 
 1124, 15:53:09, -1665, -206, 8402, -8, 6, 9 
 1125, 15:53:09, -1665, -186, 8410, -8, 6, 9 
