Num,Time,Accelx,Accely,Accelz,Gyrox,Gyroy,Gyroz
 907, 15:46:01, -1574, -16, 8409, -8, 7, 8 
 908, 15:46:01, -1578, -26, 8411, -9, 7, 7 
 911, 15:46:01, -1596, -37, 8424, -8, 6, 8 
 912, 15:46:01, -1596, -17, 8417, -8, 5, 8 
 913, 15:46:01, -1589, -16, 8399, -7, 5, 8 
 914, 15:46:01, -1569, -36, 8404, -6, 4, 8 
 915, 15:46:01, -1592, -32, 8410, -7, 4, 7 
 916, 15:46:01, -1599, -25, 8421, -7, 3, 8 
 917, 15:46:01, -1578, -40, 8403, -8, 3, 9 
 918, 15:46:01, -1581, -9, 8418, -8, 2, 8 
 920, 15:46:01, -1583, -14, 8411, -6, 3, 9 
 923, 15:46:01, -1579, -15, 8409, -6, 3, 9 
 924, 15:46:01, -1595, -18, 8401, -7, 3, 8 
 925, 15:46:01, -1571, -16, 8408, -7, 3, 7 
 926, 15:46:01, -1574, -15, 8410, -6, 3, 8 
 927, 15:46:01, -1581, -22, 8415, -7, 1, 8 
 928, 15:46:01, -1579, -36, 8413, -8, 3, 8 
 931, 15:46:01, -1570, -20, 8405, -7, 5, 10 
 932, 15:46:01, -1572, -15, 8404, -7, 6, 8 
 933, 15:46:01, -1592, -27, 8402, -7, 6, 8 
 934, 15:46:01, -1570, -9, 8418, -8, 6, 10 
 936, 15:46:01, -1575, -25, 8403, -7, 10, 9 
 937, 15:46:01, -1586, -8, 8404, -7, 12, 10 
 938, 15:46:01, -1566, -17, 8422, -8, 10, 10 
 939, 15:46:01, -1571, -28, 8422, -7, 11, 10 
 940, 15:46:01, -1585, -33, 8406, -8, 9, 10 
 942, 15:46:01, -1596, -9, 8412, -7, 7, 11 
 943, 15:46:01, -1595, -20, 8409, -6, 9, 10 
 944, 15:46:01, -1586, -22, 8408, -5, 7, 10 
 945, 15:46:01, -1577, -17, 8427, -7, 7, 11 
 946, 15:46:01, -1573, -9, 8428, -7, 6, 9 
 947, 15:46:01, -1570, -24, 8407, -5, 6, 8 
 948, 15:46:01, -1572, -24, 8422, -5, 7, 10 
 949, 15:46:01, -1581, -10, 8404, -6, 7, 9 
 950, 15:46:01, -1580, -6, 8402, -7, 8, 7 
 951, 15:46:01, -1577, -11, 8416, -6, 8, 9 
 952, 15:46:01, -1579, -18, 8420, -6, 8, 9 
 953, 15:46:01, -1582, -4, 8415, -7, 6, 8 
 954, 15:46:01, -1576, -17, 8413, -6, 4, 8 
 955, 15:46:01, -1568, -17, 8400, -7, 5, 9 
 957, 15:46:01, -1568, -31, 8421, -8, 5, 9 
 958, 15:46:01, -1578, -15, 8413, -9, 5, 9 
 959, 15:46:01, -1575, -11, 8407, -8, 6, 8 
 960, 15:46:01, -1574, -9, 8404, -5, 7, 8 
 962, 15:46:01, -1572, -14, 8420, -8, 8, 9 
 963, 15:46:01, -1586, -19, 8400, -8, 7, 9 
 964, 15:46:01, -1599, -16, 8399, -8, 7, 8 
 965, 15:46:01, -1589, -14, 8425, -8, 8, 9 
 966, 15:46:01, -1558, -12, 8408, -8, 8, 10 
 967, 15:46:01, -1575, -7, 8404, -8, 8, 9 
 968, 15:46:01, -1581, -12, 8400, -9, 7, 8 
 969, 15:46:01, -1585, -25, 8433, -8, 8, 9 
 970, 15:46:01, -1578, -11, 8405, -8, 9, 9 
 972, 15:46:01, -1557, -21, 8409, -9, 8, 8 
 973, 15:46:01, -1559, -23, 8432, -9, 7, 8 
 974, 15:46:01, -1577, -9, 8422, -8, 7, 8 
 975, 15:46:01, -1563, -7, 8415, -7, 8, 6 
 976, 15:46:01, -1559, -23, 8414, -7, 7, 8 
 978, 15:46:01, -1577, -13, 8417, -6, 7, 7 
 979, 15:46:01, -1583, -23, 8421, -7, 8, 7 
 980, 15:46:01, -1576, -18, 8409, -8, 7, 6 
 982, 15:46:01, -1587, -21, 8407, -8, 8, 7 
 983, 15:46:01, -1594, -4, 8405, -8, 7, 7 
 984, 15:46:01, -1580, -18, 8413, -9, 8, 6 
 985, 15:46:01, -1580, -18, 8413, -9, 8, 6 
 986, 15:46:01, -1569, 3, 8410, -8, 7, 7 
 987, 15:46:01, -1566, -18, 8418, -8, 7, 6 
 988, 15:46:01, -1572, -12, 8431, -8, 7, 8 
 989, 15:46:01, -1570, -22, 8426, -8, 8, 8 
 991, 15:46:01, -1578, 3, 8400, -7, 8, 7 
 992, 15:46:01, -1579, -9, 8404, -8, 9, 7 
 993, 15:46:01, -1582, -17, 8413, -10, 9, 9 
 994, 15:46:01, -1589, -13, 8410, -10, 8, 8 
 995, 15:46:01, -1601, -17, 8411, -8, 8, 8 
 996, 15:46:01, -1585, -13, 8424, -8, 9, 8 
 997, 15:46:01, -1576, -6, 8403, -10, 9, 8 
 998, 15:46:01, -1584, -20, 8423, -11, 8, 9 
 999, 15:46:01, -1569, -20, 8411, -10, 8, 9 
 1000, 15:46:01, -1573, -16, 8413, -11, 9, 8 
 1001, 15:46:01, -1583, -22, 8419, -10, 9, 7 
 1002, 15:46:01, -1574, -16, 8417, -9, 9, 10 
 1003, 15:46:01, -1573, -18, 8410, -11, 9, 9 
 1004, 15:46:01, -1574, -11, 8414, -10, 8, 8 
 1005, 15:46:01, -1558, -16, 8408, -9, 8, 9 
 1006, 15:46:02, -1572, -17, 8421, -9, 8, 9 
 1007, 15:46:02, -1568, -30, 8399, -8, 9, 8 
 1008, 15:46:02, -1586, -10, 8422, -9, 9, 8 
 1009, 15:46:02, -1586, -15, 8405, -9, 9, 7 
 1010, 15:46:02, -1572, -16, 8390, -9, 9, 10 
 1011, 15:46:02, -1573, -8, 8421, -9, 8, 9 
 1013, 15:46:02, -1588, -17, 8412, -9, 8, 8 
 1014, 15:46:02, -1586, -29, 8398, -10, 7, 8 
 1015, 15:46:02, -1592, -20, 8409, -9, 8, 9 
 1016, 15:46:02, -1570, -13, 8413, -8, 9, 10 
 1017, 15:46:02, -1585, -11, 8411, -8, 9, 8 
 1019, 15:46:02, -1570, -13, 8410, -7, 7, 8 
 1020, 15:46:02, -1570, -2, 8388, -8, 8, 7 
 1021, 15:46:02, -1576, -13, 8416, -8, 8, 9 
 1022, 15:46:02, -1584, -20, 8411, -9, 7, 8 
 1023, 15:46:02, -1576, -16, 8412, -8, 7, 9 
 1024, 15:46:02, -1572, -11, 8399, -10, 9, 9 
 1025, 15:46:02, -1575, -21, 8409, -10, 9, 8 
 1026, 15:46:02, -1572, -32, 8417, -8, 7, 8 
 1027, 15:46:02, -1571, -16, 8403, -8, 8, 6 
 1028, 15:46:02, -1571, -13, 8406, -9, 9, 7 
 1029, 15:46:02, -1562, -12, 8402, -8, 10, 9 
 1030, 15:46:02, -1584, -28, 8404, -8, 9, 8 
 1031, 15:46:02, -1597, -25, 8422, -8, 8, 8 
 1032, 15:46:02, -1585, -12, 8434, -8, 8, 9 
 1033, 15:46:02, -1577, -21, 8407, -6, 8, 7 
 1034, 15:46:02, -1584, -9, 8415, -7, 6, 8 
 1039, 15:46:02, -1588, -11, 8418, -8, 8, 8 
 1040, 15:46:02, -1573, -6, 8405, -8, 8, 8 
 1041, 15:46:02, -1571, -17, 8402, -9, 9, 9 
 1042, 15:46:02, -1570, -15, 8420, -8, 9, 8 
 1043, 15:46:02, -1593, -22, 8418, -7, 8, 8 
 1044, 15:46:02, -1583, -24, 8412, -8, 7, 7 
 1045, 15:46:02, -1573, -16, 8414, -7, 7, 7 
 1046, 15:46:02, -1581, -17, 8428, -9, 7, 8 
 1047, 15:46:02, -1581, -20, 8408, -8, 7, 9 
 1049, 15:46:02, -1568, -5, 8414, -8, 6, 8 
 1050, 15:46:02, -1568, -5, 8414, -8, 6, 8 
 1054, 15:46:02, -1595, -7, 8416, -8, 8, 8 
 1055, 15:46:02, -1578, -3, 8392, -9, 6, 8 
 1056, 15:46:02, -1567, -19, 8397, -7, 7, 8 
 1057, 15:46:02, -1586, -25, 8424, -8, 8, 8 
 1058, 15:46:02, -1580, -21, 8408, -8, 7, 7 
 1059, 15:46:02, -1591, -6, 8404, -9, 7, 6 
 1060, 15:46:02, -1586, -8, 8402, -10, 7, 8 
 1061, 15:46:02, -1582, -4, 8412, -9, 8, 9 
 1063, 15:46:02, -1584, -2, 8431, -8, 7, 8 
 1064, 15:46:02, -1576, -17, 8421, -8, 7, 8 
 1065, 15:46:02, -1589, -18, 8418, -8, 6, 8 
 1066, 15:46:02, -1598, -16, 8402, -7, 7, 9 
 1067, 15:46:02, -1583, -14, 8402, -7, 7, 7 
 1069, 15:46:02, -1573, -14, 8418, -7, 7, 8 
 1070, 15:46:02, -1580, -16, 8404, -8, 8, 8 
 1071, 15:46:02, -1585, -28, 8410, -8, 7, 9 
 1072, 15:46:02, -1579, -31, 8405, -7, 7, 8 
 1073, 15:46:02, -1582, -18, 8394, -8, 6, 8 
 1074, 15:46:02, -1584, -21, 8402, -9, 7, 8 
 1075, 15:46:02, -1582, -22, 8409, -9, 8, 7 
 1076, 15:46:02, -1576, -11, 8401, -9, 7, 8 
 1077, 15:46:02, -1592, -21, 8404, -10, 7, 7 
 1078, 15:46:02, -1581, -26, 8424, -9, 8, 8 
 1079, 15:46:02, -1584, -21, 8414, -9, 8, 7 
 1080, 15:46:02, -1577, -14, 8409, -9, 7, 8 
 1081, 15:46:02, -1569, -6, 8403, -9, 7, 8 
 1083, 15:46:02, -1584, -24, 8431, -9, 9, 9 
 1084, 15:46:02, -1579, -29, 8402, -9, 8, 9 
 1085, 15:46:02, -1566, -13, 8409, -9, 6, 9 
 1086, 15:46:02, -1581, -6, 8414, -8, 5, 8 
 1087, 15:46:02, -1579, -15, 8405, -8, 8, 8 
 1089, 15:46:02, -1566, -14, 8417, -8, 9, 9 
 1090, 15:46:02, -1576, -12, 8428, -7, 7, 9 
 1091, 15:46:02, -1569, -5, 8417, -7, 6, 8 
 1095, 15:46:02, -1577, -17, 8407, -8, 8, 9 
 1096, 15:46:02, -1580, -16, 8425, -8, 6, 9 
 1097, 15:46:02, -1579, -32, 8420, -7, 6, 9 
 1098, 15:46:02, -1577, -8, 8414, -8, 7, 8 
 1100, 15:46:02, -1582, -23, 8435, -7, 7, 9 
 1101, 15:46:02, -1584, -18, 8414, -7, 7, 8 
 1103, 15:46:02, -1568, -15, 8430, -8, 8, 7 
 1105, 15:46:02, -1583, -17, 8419, -9, 8, 7 
 1107, 15:46:03, -1584, -21, 8417, -9, 6, 8 
 1108, 15:46:03, -1575, -5, 8402, -10, 6, 9 
 1110, 15:46:03, -1594, -22, 8426, -8, 9, 10 
 1112, 15:46:03, -1587, -14, 8411, -8, 8, 8 
 1113, 15:46:03, -1583, -18, 8420, -8, 10, 8 
 1114, 15:46:03, -1585, -8, 8421, -9, 8, 9 
 1115, 15:46:03, -1585, -8, 8421, -9, 8, 9 
 1116, 15:46:03, -1589, -20, 8408, -9, 7, 7 
 1117, 15:46:03, -1585, -21, 8402, -10, 7, 8 
 1118, 15:46:03, -1575, -18, 8419, -9, 7, 8 
 1119, 15:46:03, -1585, -13, 8421, -9, 7, 8 
 1120, 15:46:03, -1581, -22, 8424, -9, 7, 8 
 1121, 15:46:03, -1581, -14, 8417, -8, 7, 7 
 1122, 15:46:03, -1588, -6, 8413, -9, 8, 9 
 1123, 15:46:03, -1579, -14, 8396, -8, 8, 9 
 1124, 15:46:03, -1588, -16, 8408, -8, 8, 8 
 1125, 15:46:03, -1574, -23, 8412, -8, 7, 7 
 1126, 15:46:03, -1567, -18, 8404, -9, 6, 6 
 1127, 15:46:03, -1574, -13, 8426, -8, 7, 8 
 1128, 15:46:03, -1579, -4, 8415, -8, 7, 9 
 1129, 15:46:03, -1569, -18, 8416, -9, 7, 7 
 1130, 15:46:03, -1584, -25, 8412, -9, 8, 7 
 1131, 15:46:03, -1581, -12, 8423, -9, 7, 8 
 1133, 15:46:03, -1561, -15, 8405, -10, 8, 7 
 1134, 15:46:03, -1564, -30, 8428, -8, 8, 8 
 1135, 15:46:03, -1578, 2, 8409, -8, 8, 8 
 1136, 15:46:03, -1585, -19, 8409, -10, 9, 7 
 1137, 15:46:03, -1579, -30, 8407, -10, 9, 9 
 1141, 15:46:03, -1573, -21, 8395, -10, 6, 8 
 1142, 15:46:03, -1589, -16, 8409, -9, 8, 9 
 1143, 15:46:03, -1572, -10, 8403, -10, 7, 8 
 1144, 15:46:03, -1575, -15, 8425, -9, 7, 7 
 1146, 15:46:03, -1580, -29, 8409, -8, 7, 8 
 1147, 15:46:03, -1572, -29, 8399, -9, 7, 8 
 1148, 15:46:03, -1563, -11, 8402, -8, 6, 8 
 1149, 15:46:03, -1569, -6, 8409, -9, 7, 8 
 1150, 15:46:03, -1574, -2, 8428, -9, 7, 9 
 1151, 15:46:03, -1588, -16, 8426, -8, 7, 7 
 1153, 15:46:03, -1573, -20, 8411, -9, 9, 8 
 1155, 15:46:03, -1574, -12, 8415, -9, 8, 9 
 1156, 15:46:03, -1571, -14, 8446, -8, 9, 9 
 1157, 15:46:03, -1572, -7, 8424, -9, 9, 9 
 1158, 15:46:03, -1577, -12, 8411, -9, 9, 9 
 1159, 15:46:03, -1582, -25, 8406, -8, 8, 9 
 1160, 15:46:03, -1581, -18, 8415, -8, 8, 9 
 1161, 15:46:03, -1586, -18, 8439, -8, 8, 9 
 1162, 15:46:03, -1585, -16, 8415, -8, 8, 8 
 1163, 15:46:03, -1591, -3, 8397, -8, 8, 8 
 1164, 15:46:03, -1588, -25, 8414, -8, 9, 9 
 1165, 15:46:03, -1573, -20, 8422, -9, 8, 9 
 1168, 15:46:03, -1574, -5, 8430, -9, 9, 9 
 1169, 15:46:03, -1596, -6, 8409, -9, 8, 9 
 1170, 15:46:03, -1567, 3, 8423, -8, 8, 9 
 1171, 15:46:03, -1580, -17, 8425, -9, 8, 8 
 1173, 15:46:03, -1584, -25, 8404, -9, 7, 8 
 1174, 15:46:03, -1572, -9, 8433, -9, 8, 8 
 1175, 15:46:03, -1580, -8, 8410, -8, 9, 9 
 1176, 15:46:03, -1589, -27, 8415, -9, 8, 10 
 1178, 15:46:03, -1571, -23, 8417, -9, 7, 8 
 1179, 15:46:03, -1580, -12, 8417, -9, 7, 9 
 1180, 15:46:03, -1580, -12, 8417, -9, 7, 9 
 1181, 15:46:03, -1574, -14, 8416, -9, 7, 9 
 1182, 15:46:03, -1596, -9, 8424, -9, 8, 9 
 1183, 15:46:03, -1575, -11, 8408, -8, 8, 8 
 1184, 15:46:03, -1572, -31, 8412, -8, 8, 8 
 1185, 15:46:03, -1571, -1, 8417, -9, 8, 8 
 1188, 15:46:03, -1591, -22, 8415, -9, 8, 10 
 1189, 15:46:03, -1579, -13, 8391, -9, 8, 10 
 1190, 15:46:03, -1582, -2, 8397, -9, 7, 9 
 1191, 15:46:03, -1575, -8, 8411, -9, 6, 9 
 1193, 15:46:03, -1591, -22, 8423, -8, 7, 7 
 1194, 15:46:03, -1588, -8, 8405, -8, 7, 8 
 1195, 15:46:03, -1573, -5, 8402, -8, 7, 7 
 1197, 15:46:03, -1573, -12, 8402, -8, 8, 8 
 1198, 15:46:03, -1572, -21, 8415, -8, 8, 7 
 1199, 15:46:03, -1583, -10, 8426, -8, 7, 9 
 1200, 15:46:03, -1582, -25, 8418, -7, 7, 9 
 1202, 15:46:03, -1579, 4, 8414, -9, 7, 8 
 1203, 15:46:03, -1575, -1, 8408, -8, 7, 8 
 1204, 15:46:03, -1585, -21, 8425, -8, 7, 8 
 1205, 15:46:03, -1573, -21, 8414, -9, 8, 8 
 1206, 15:46:04, -1567, -28, 8403, -8, 8, 8 
 1207, 15:46:04, -1577, -22, 8421, -9, 7, 9 
 1209, 15:46:04, -1581, -28, 8408, -10, 9, 7 
 1210, 15:46:04, -1591, -15, 8406, -9, 7, 8 
 1211, 15:46:04, -1579, -6, 8413, -9, 7, 9 
 1214, 15:46:04, -1582, -16, 8409, -9, 9, 8 
 1215, 15:46:04, -1573, -19, 8410, -8, 10, 7 
 1216, 15:46:04, -1580, -17, 8421, -9, 8, 8 
 1217, 15:46:04, -1571, -2, 8405, -9, 6, 8 
 1218, 15:46:04, -1566, -12, 8420, -8, 8, 7 
 1219, 15:46:04, -1573, -22, 8409, -9, 8, 8 
 1220, 15:46:04, -1600, -23, 8403, -9, 7, 9 
 1221, 15:46:04, -1585, -18, 8422, -9, 9, 8 
 1222, 15:46:04, -1589, -19, 8412, -9, 8, 8 
 1223, 15:46:04, -1587, -16, 8414, -9, 7, 8 
 1224, 15:46:04, -1580, 4, 8424, -8, 8, 8 
 1225, 15:46:04, -1594, -2, 8416, -8, 9, 9 
 1226, 15:46:04, -1589, -6, 8421, -8, 8, 8 
 1228, 15:46:04, -1571, 0, 8411, -8, 7, 8 
 1229, 15:46:04, -1575, -16, 8424, -9, 7, 8 
 1230, 15:46:04, -1584, -25, 8411, -10, 8, 8 
 1231, 15:46:04, -1582, -25, 8405, -10, 7, 8 
 1232, 15:46:04, -1577, -23, 8401, -8, 9, 7 
 1233, 15:46:04, -1596, -9, 8416, -8, 10, 9 
 1234, 15:46:04, -1589, -13, 8399, -8, 9, 9 
 1235, 15:46:04, -1570, -7, 8429, -8, 9, 8 
 1236, 15:46:04, -1588, 1, 8440, -9, 8, 9 
 1237, 15:46:04, -1582, -15, 8405, -9, 7, 9 
 1238, 15:46:04, -1590, -6, 8410, -8, 8, 8 
 1239, 15:46:04, -1588, -15, 8410, -8, 7, 8 
 1240, 15:46:04, -1594, -25, 8401, -7, 7, 8 
 1241, 15:46:04, -1591, -19, 8405, -10, 8, 9 
 1243, 15:46:04, -1579, -22, 8412, -7, 8, 8 
 1244, 15:46:04, -1599, -20, 8407, -9, 8, 8 
 1246, 15:46:04, -1590, -3, 8429, -9, 8, 8 
 1249, 15:46:04, -1573, -3, 8430, -10, 7, 9 
 1250, 15:46:04, -1581, -1, 8406, -8, 7, 8 
 1251, 15:46:04, -1580, -18, 8397, -8, 7, 8 
 1253, 15:46:04, -1583, -7, 8398, -9, 8, 8 
 1255, 15:46:04, -1573, -15, 8401, -8, 6, 7 
 1256, 15:46:04, -1578, -12, 8398, -9, 6, 8 
 1257, 15:46:04, -1587, -15, 8408, -9, 8, 8 
 1259, 15:46:04, -1594, -25, 8419, -8, 7, 10 
 1260, 15:46:04, -1573, -19, 8417, -9, 7, 8 
 1263, 15:46:04, -1584, -14, 8426, -9, 7, 7 
 1266, 15:46:04, -1580, -14, 8413, -8, 8, 8 
