Num,Time,Accelx,Accely,Accelz,Gyrox,Gyroy,Gyroz
 1086, 15:39:29, -1707, -93, 8394, -8, 8, 9 
 1087, 15:39:29, -1698, -89, 8391, -8, 6, 9 
 1090, 15:39:29, -1717, -100, 8375, -9, 6, 9 
 1091, 15:39:29, -1701, -89, 8371, -9, 8, 7 
 1092, 15:39:29, -1709, -100, 8394, -8, 7, 7 
 1093, 15:39:29, -1709, -89, 8395, -9, 7, 8 
 1094, 15:39:29, -1704, -80, 8375, -10, 7, 7 
 1095, 15:39:29, -1716, -101, 8382, -8, 7, 8 
 1096, 15:39:29, -1717, -97, 8380, -9, 8, 8 
 1097, 15:39:29, -1711, -86, 8379, -9, 8, 8 
 1100, 15:39:29, -1702, -103, 8407, -10, 8, 8 
 1101, 15:39:29, -1704, -94, 8392, -9, 8, 7 
 1102, 15:39:29, -1706, -95, 8378, -8, 8, 7 
 1105, 15:39:29, -1703, -111, 8383, -10, 7, 8 
 1107, 15:39:29, -1721, -102, 8400, -8, 8, 7 
 1108, 15:39:29, -1702, -85, 8385, -9, 8, 8 
 1109, 15:39:29, -1710, -83, 8384, -9, 8, 9 
 1110, 15:39:29, -1711, -85, 8368, -10, 7, 8 
 1111, 15:39:29, -1705, -109, 8367, -10, 8, 8 
 1113, 15:39:29, -1715, -97, 8393, -10, 8, 7 
 1114, 15:39:29, -1714, -89, 8391, -9, 8, 8 
 1115, 15:39:29, -1712, -102, 8379, -10, 10, 8 
 1116, 15:39:29, -1725, -117, 8401, -11, 8, 8 
 1123, 15:39:29, -1720, -97, 8403, -11, 9, 7 
 1125, 15:39:29, -1711, -85, 8394, -9, 8, 7 
 1126, 15:39:29, -1709, -100, 8384, -10, 7, 7 
 1127, 15:39:29, -1701, -100, 8396, -10, 8, 7 
 1128, 15:39:29, -1712, -101, 8392, -10, 8, 8 
 1130, 15:39:29, -1701, -111, 8392, -10, 9, 8 
 1132, 15:39:29, -1707, -109, 8384, -10, 7, 6 
 1133, 15:39:29, -1720, -94, 8384, -8, 7, 7 
 1135, 15:39:29, -1713, -92, 8392, -9, 8, 8 
 1136, 15:39:29, -1716, -103, 8388, -8, 7, 8 
 1137, 15:39:29, -1715, -106, 8391, -9, 8, 8 
 1138, 15:39:29, -1702, -88, 8385, -9, 8, 9 
 1141, 15:39:30, -1721, -115, 8378, -9, 7, 7 
 1146, 15:39:30, -1714, -91, 8379, -8, 9, 9 
 1147, 15:39:30, -1718, -113, 8361, -8, 8, 8 
 1148, 15:39:30, -1721, -101, 8388, -9, 7, 8 
 1150, 15:39:30, -1708, -105, 8381, -7, 8, 9 
 1152, 15:39:30, -1700, -101, 8381, -8, 8, 10 
 1154, 15:39:30, -1714, -111, 8390, -9, 7, 8 
 1155, 15:39:30, -1707, -89, 8398, -9, 7, 9 
 1156, 15:39:30, -1707, -104, 8387, -9, 8, 8 
 1157, 15:39:30, -1717, -116, 8379, -8, 8, 8 
 1158, 15:39:30, -1700, -114, 8386, -9, 6, 10 
 1159, 15:39:30, -1712, -104, 8381, -8, 7, 9 
 1160, 15:39:30, -1718, -98, 8383, -7, 8, 10 
 1161, 15:39:30, -1712, -93, 8388, -8, 9, 10 
 1162, 15:39:30, -1713, -99, 8388, -8, 7, 10 
 1163, 15:39:30, -1719, -100, 8376, -8, 7, 11 
 1164, 15:39:30, -1694, -104, 8373, -8, 6, 11 
 1165, 15:39:30, -1702, -119, 8388, -10, 7, 10 
 1166, 15:39:30, -1716, -103, 8382, -9, 6, 9 
 1167, 15:39:30, -1715, -115, 8369, -8, 6, 10 
 1168, 15:39:30, -1715, -115, 8369, -8, 6, 10 
 1169, 15:39:30, -1711, -112, 8383, -8, 7, 9 
 1170, 15:39:30, -1705, -112, 8382, -7, 7, 8 
 1171, 15:39:30, -1708, -104, 8397, -9, 6, 8 
 1172, 15:39:30, -1702, -104, 8367, -8, 6, 7 
 1176, 15:39:30, -1716, -96, 8379, -9, 7, 9 
 1177, 15:39:30, -1704, -87, 8393, -8, 7, 10 
 1178, 15:39:30, -1708, -90, 8403, -8, 8, 10 
 1179, 15:39:30, -1707, -111, 8406, -8, 9, 8 
 1181, 15:39:30, -1715, -105, 8387, -7, 8, 9 
 1185, 15:39:30, -1707, -99, 8381, -7, 8, 7 
 1187, 15:39:30, -1716, -90, 8390, -7, 7, 9 
 1189, 15:39:30, -1705, -96, 8397, -9, 8, 9 
 1190, 15:39:30, -1712, -94, 8390, -9, 9, 8 
 1191, 15:39:30, -1699, -80, 8392, -8, 8, 9 
 1192, 15:39:30, -1704, -102, 8379, -7, 7, 9 
 1194, 15:39:30, -1706, -86, 8371, -8, 6, 9 
 1195, 15:39:30, -1715, -103, 8381, -9, 7, 9 
 1199, 15:39:30, -1718, -109, 8405, -8, 8, 7 
 1200, 15:39:30, -1714, -78, 8378, -7, 7, 7 
 1201, 15:39:30, -1709, -89, 8385, -8, 7, 7 
 1202, 15:39:30, -1716, -93, 8396, -8, 8, 9 
 1204, 15:39:30, -1711, -109, 8383, -8, 7, 8 
 1206, 15:39:30, -1711, -84, 8400, -9, 8, 8 
 1207, 15:39:30, -1721, -100, 8385, -8, 9, 8 
 1208, 15:39:30, -1708, -101, 8383, -8, 7, 9 
 1209, 15:39:30, -1701, -104, 8397, -8, 10, 9 
 1211, 15:39:30, -1708, -103, 8369, -8, 6, 7 
 1215, 15:39:30, -1723, -108, 8379, -8, 9, 7 
 1216, 15:39:30, -1716, -107, 8390, -8, 9, 8 
 1220, 15:39:30, -1703, -99, 8379, -9, 8, 9 
 1222, 15:39:30, -1692, -87, 8392, -10, 8, 9 
 1223, 15:39:30, -1708, -84, 8389, -10, 9, 9 
 1224, 15:39:30, -1717, -87, 8392, -10, 10, 9 
 1225, 15:39:30, -1702, -104, 8367, -11, 9, 7 
 1226, 15:39:30, -1702, -103, 8369, -10, 9, 8 
 1228, 15:39:30, -1716, -93, 8377, -9, 8, 9 
 1229, 15:39:30, -1715, -88, 8378, -7, 9, 9 
 1230, 15:39:30, -1714, -103, 8381, -8, 9, 9 
 1232, 15:39:30, -1707, -101, 8374, -9, 8, 8 
 1233, 15:39:30, -1707, -101, 8374, -9, 8, 8 
 1234, 15:39:30, -1709, -105, 8384, -10, 9, 8 
 1235, 15:39:30, -1706, -106, 8388, -9, 9, 8 
 1236, 15:39:30, -1713, -71, 8386, -10, 10, 8 
 1238, 15:39:30, -1709, -110, 8399, -11, 10, 8 
 1239, 15:39:30, -1706, -104, 8394, -10, 9, 8 
 1240, 15:39:30, -1709, -102, 8375, -9, 8, 9 
 1242, 15:39:31, -1711, -99, 8394, -11, 9, 8 
 1243, 15:39:31, -1721, -96, 8383, -9, 8, 8 
 1244, 15:39:31, -1717, -102, 8383, -9, 8, 8 
 1245, 15:39:31, -1718, -103, 8385, -8, 8, 7 
 1246, 15:39:31, -1704, -113, 8386, -9, 8, 8 
 1250, 15:39:31, -1710, -103, 8389, -8, 7, 9 
 1252, 15:39:31, -1706, -97, 8375, -9, 6, 9 
 1255, 15:39:31, -1713, -93, 8382, -9, 7, 7 
 1257, 15:39:31, -1705, -105, 8381, -10, 8, 7 
 1259, 15:39:31, -1719, -83, 8380, -9, 7, 7 
 1262, 15:39:31, -1728, -110, 8384, -10, 7, 9 
 1263, 15:39:31, -1717, -96, 8397, -11, 7, 9 
 1266, 15:39:31, -1705, -115, 8392, -9, 8, 8 
 1267, 15:39:31, -1716, -89, 8378, -10, 8, 8 
 1269, 15:39:31, -1711, -101, 8386, -10, 7, 8 
 1272, 15:39:31, -1711, -102, 8377, -10, 8, 9 
 1273, 15:39:31, -1724, -105, 8382, -10, 8, 8 
 1274, 15:39:31, -1711, -103, 8386, -9, 9, 8 
 1275, 15:39:31, -1712, -97, 8380, -9, 8, 9 
 1277, 15:39:31, -1731, -97, 8387, -8, 7, 7 
 1279, 15:39:31, -1717, -108, 8394, -7, 7, 10 
 1280, 15:39:31, -1715, -88, 8363, -8, 7, 9 
 1281, 15:39:31, -1714, -102, 8380, -6, 8, 9 
 1283, 15:39:31, -1707, -110, 8399, -7, 7, 9 
 1285, 15:39:31, -1711, -108, 8386, -6, 6, 9 
 1286, 15:39:31, -1705, -105, 8391, -7, 6, 9 
 1287, 15:39:31, -1712, -103, 8389, -7, 7, 9 
 1288, 15:39:31, -1700, -117, 8381, -7, 7, 8 
 1289, 15:39:31, -1706, -113, 8380, -6, 7, 7 
 1290, 15:39:31, -1717, -106, 8383, -6, 7, 8 
 1291, 15:39:31, -1710, -105, 8377, -6, 7, 8 
 1292, 15:39:31, -1722, -104, 8380, -7, 6, 10 
 1293, 15:39:31, -1724, -104, 8370, -6, 7, 10 
 1294, 15:39:31, -1724, -90, 8369, -6, 7, 9 
 1295, 15:39:31, -1711, -110, 8390, -6, 6, 9 
 1296, 15:39:31, -1710, -106, 8383, -8, 7, 9 
 1297, 15:39:31, -1718, -91, 8384, -8, 6, 9 
 1301, 15:39:31, -1717, -118, 8377, -7, 7, 8 
 1302, 15:39:31, -1709, -98, 8391, -7, 7, 9 
 1303, 15:39:31, -1715, -113, 8386, -8, 8, 10 
 1305, 15:39:31, -1711, -89, 8394, -7, 6, 9 
 1307, 15:39:31, -1716, -110, 8381, -9, 6, 9 
 1308, 15:39:31, -1711, -93, 8369, -8, 8, 9 
 1311, 15:39:31, -1734, -116, 8394, -9, 7, 9 
 1312, 15:39:31, -1720, -98, 8390, -9, 6, 11 
 1313, 15:39:31, -1706, -88, 8377, -7, 7, 9 
 1314, 15:39:31, -1711, -102, 8391, -8, 8, 8 
 1315, 15:39:31, -1713, -106, 8377, -8, 7, 8 
 1317, 15:39:31, -1710, -103, 8378, -8, 6, 7 
 1318, 15:39:31, -1716, -104, 8360, -8, 6, 8 
 1319, 15:39:31, -1707, -96, 8373, -9, 6, 8 
 1320, 15:39:31, -1715, -91, 8374, -9, 6, 8 
 1321, 15:39:31, -1712, -98, 8374, -9, 8, 9 
 1322, 15:39:31, -1703, -112, 8381, -8, 7, 9 
 1324, 15:39:31, -1713, -89, 8391, -9, 9, 8 
 1326, 15:39:31, -1712, -97, 8390, -9, 8, 9 
 1327, 15:39:31, -1719, -109, 8393, -10, 8, 9 
 1328, 15:39:31, -1714, -106, 8399, -9, 9, 10 
 1329, 15:39:31, -1702, -94, 8394, -9, 7, 10 
 1330, 15:39:31, -1701, -79, 8391, -9, 8, 9 
 1331, 15:39:31, -1708, -90, 8392, -10, 8, 9 
 1332, 15:39:31, -1711, -92, 8393, -8, 8, 10 
 1333, 15:39:31, -1713, -96, 8401, -9, 8, 9 
 1334, 15:39:31, -1715, -100, 8390, -9, 8, 8 
 1335, 15:39:31, -1704, -79, 8369, -9, 8, 9 
 1336, 15:39:31, -1717, -90, 8375, -9, 9, 8 
 1337, 15:39:31, -1715, -103, 8384, -9, 8, 8 
 1338, 15:39:31, -1709, -108, 8378, -10, 7, 9 
 1340, 15:39:31, -1716, -96, 8400, -8, 7, 8 
 1342, 15:39:32, -1707, -104, 8386, -10, 7, 8 
 1343, 15:39:32, -1710, -118, 8393, -10, 7, 9 
 1344, 15:39:32, -1707, -96, 8377, -9, 7, 9 
 1345, 15:39:32, -1711, -91, 8368, -8, 7, 9 
 1346, 15:39:32, -1710, -99, 8384, -8, 8, 9 
 1347, 15:39:32, -1708, -115, 8388, -9, 8, 9 
 1348, 15:39:32, -1711, -97, 8395, -8, 8, 8 
 1349, 15:39:32, -1723, -86, 8387, -7, 7, 8 
 1352, 15:39:32, -1710, -102, 8407, -8, 7, 7 
 1353, 15:39:32, -1721, -95, 8368, -9, 7, 8 
 1355, 15:39:32, -1694, -97, 8398, -10, 8, 7 
 1357, 15:39:32, -1710, -105, 8366, -8, 7, 8 
 1358, 15:39:32, -1702, -113, 8394, -8, 6, 8 
 1359, 15:39:32, -1717, -100, 8398, -10, 7, 8 
 1360, 15:39:32, -1712, -96, 8396, -10, 8, 8 
 1361, 15:39:32, -1699, -100, 8378, -10, 8, 8 
 1362, 15:39:32, -1716, -96, 8387, -10, 9, 8 
 1363, 15:39:32, -1716, -96, 8387, -10, 9, 8 
 1365, 15:39:32, -1714, -109, 8371, -9, 8, 8 
 1368, 15:39:32, -1721, -95, 8386, -10, 7, 9 
 1369, 15:39:32, -1717, -106, 8377, -11, 8, 9 
 1370, 15:39:32, -1709, -88, 8383, -9, 7, 8 
 1371, 15:39:32, -1709, -95, 8387, -9, 6, 7 
 1373, 15:39:32, -1715, -103, 8391, -9, 7, 9 
 1375, 15:39:32, -1711, -118, 8388, -9, 8, 9 
 1377, 15:39:32, -1705, -118, 8393, -7, 7, 7 
 1379, 15:39:32, -1714, -98, 8376, -8, 7, 10 
 1382, 15:39:32, -1710, -102, 8380, -9, 8, 7 
 1383, 15:39:32, -1709, -100, 8397, -8, 9, 9 
 1386, 15:39:32, -1708, -95, 8391, -7, 8, 9 
 1389, 15:39:32, -1713, -93, 8391, -7, 7, 9 
 1390, 15:39:32, -1721, -100, 8378, -7, 7, 9 
 1393, 15:39:32, -1715, -108, 8391, -7, 7, 9 
 1394, 15:39:32, -1705, -115, 8381, -7, 7, 10 
 1396, 15:39:32, -1703, -102, 8409, -7, 8, 10 
 1397, 15:39:32, -1704, -105, 8389, -7, 8, 9 
 1399, 15:39:32, -1709, -95, 8404, -6, 6, 9 
 1400, 15:39:32, -1701, -86, 8370, -7, 7, 8 
 1402, 15:39:32, -1709, -125, 8382, -8, 6, 10 
 1403, 15:39:32, -1709, -110, 8389, -8, 8, 9 
 1404, 15:39:32, -1707, -101, 8381, -7, 7, 8 
 1406, 15:39:32, -1718, -103, 8383, -8, 7, 9 
 1407, 15:39:32, -1701, -104, 8377, -8, 7, 9 
 1408, 15:39:32, -1713, -101, 8392, -9, 7, 8 
 1413, 15:39:32, -1714, -99, 8398, -7, 7, 7 
 1416, 15:39:32, -1704, -94, 8395, -8, 6, 9 
 1418, 15:39:32, -1724, -106, 8379, -9, 9, 9 
 1419, 15:39:32, -1719, -104, 8389, -9, 7, 8 
 1420, 15:39:32, -1702, -93, 8396, -9, 7, 9 
 1422, 15:39:32, -1711, -92, 8392, -9, 8, 9 
 1423, 15:39:32, -1708, -99, 8384, -9, 7, 9 
 1424, 15:39:32, -1702, -110, 8396, -9, 7, 7 
 1425, 15:39:32, -1711, -94, 8396, -9, 7, 8 
 1426, 15:39:32, -1712, -100, 8404, -9, 8, 7 
 1427, 15:39:32, -1721, -113, 8386, -9, 7, 9 
 1429, 15:39:32, -1710, -102, 8398, -10, 6, 8 
 1430, 15:39:32, -1710, -108, 8382, -10, 6, 8 
 1431, 15:39:32, -1708, -97, 8386, -9, 7, 8 
 1433, 15:39:32, -1719, -97, 8389, -8, 7, 8 
 1434, 15:39:32, -1702, -109, 8388, -8, 8, 8 
 1435, 15:39:32, -1713, -99, 8374, -9, 9, 9 
 1437, 15:39:32, -1716, -94, 8379, -8, 6, 8 
 1438, 15:39:32, -1710, -98, 8388, -9, 6, 9 
 1439, 15:39:32, -1713, -112, 8389, -8, 6, 9 
 1440, 15:39:32, -1707, -109, 8380, -9, 7, 8 
 1441, 15:39:33, -1697, -85, 8384, -9, 8, 9 
 1444, 15:39:33, -1722, -102, 8393, -10, 8, 10 
 1448, 15:39:33, -1713, -96, 8371, -8, 8, 9 
 1454, 15:39:33, -1720, -101, 8379, -9, 7, 9 
 1457, 15:39:33, -1713, -101, 8387, -10, 8, 9 
 1459, 15:39:33, -1717, -101, 8386, -9, 7, 9 
 1466, 15:39:33, -1702, -109, 8391, -8, 8, 10 
 1470, 15:39:33, -1717, -104, 8393, -9, 8, 8 
 1471, 15:39:33, -1711, -103, 8372, -8, 9, 8 
 1473, 15:39:33, -1713, -111, 8377, -8, 7, 8 
 1475, 15:39:33, -1707, -105, 8387, -9, 7, 9 
 1476, 15:39:33, -1713, -97, 8392, -9, 8, 8 
 1491, 15:39:33, -1710, -102, 8386, -8, 8, 9 
 1495, 15:39:33, -1716, -104, 8392, -8, 7, 8 
 1496, 15:39:33, -1718, -100, 8398, -8, 7, 9 
 1501, 15:39:33, -1722, -98, 8385, -8, 8, 9 
 1502, 15:39:33, -1709, -102, 8384, -8, 7, 9 
 1503, 15:39:33, -1705, -100, 8379, -9, 7, 9 
 1504, 15:39:33, -1701, -102, 8370, -9, 6, 9 
 1507, 15:39:33, -1711, -91, 8389, -8, 7, 9 
 1510, 15:39:33, -1715, -112, 8380, -7, 7, 10 
 1512, 15:39:33, -1706, -117, 8380, -8, 8, 8 
 1517, 15:39:33, -1707, -97, 8386, -8, 6, 9 
 1519, 15:39:33, -1711, -104, 8380, -8, 8, 10 
 1529, 15:39:33, -1719, -99, 8380, -8, 8, 9 
 1531, 15:39:33, -1720, -103, 8386, -9, 7, 8 
 1533, 15:39:33, -1707, -104, 8385, -8, 8, 10 
 1534, 15:39:33, -1713, -100, 8386, -8, 8, 9 
 1541, 15:39:34, -1714, -105, 8361, -8, 10, 9 
 1543, 15:39:34, -1716, -96, 8389, -10, 7, 8 
 1547, 15:39:34, -1707, -104, 8365, -9, 7, 8 
 1552, 15:39:34, -1720, -102, 8384, -7, 8, 9 
 1553, 15:39:34, -1708, -101, 8383, -8, 8, 10 
 1561, 15:39:34, -1704, -91, 8382, -9, 9, 8 
 1562, 15:39:34, -1715, -91, 8372, -9, 8, 9 
 1565, 15:39:34, -1711, -112, 8397, -8, 7, 9 
 1566, 15:39:34, -1711, -93, 8394, -8, 7, 9 
 1567, 15:39:34, -1707, -107, 8381, -8, 7, 9 
 1568, 15:39:34, -1714, -111, 8396, -8, 7, 9 
 1570, 15:39:34, -1700, -95, 8384, -9, 7, 9 
 1571, 15:39:34, -1706, -106, 8390, -8, 7, 9 
 1572, 15:39:34, -1715, -94, 8373, -8, 8, 8 
 1573, 15:39:34, -1706, -101, 8379, -9, 7, 8 
 1576, 15:39:34, -1717, -92, 8393, -9, 8, 10 
 1577, 15:39:34, -1708, -91, 8375, -9, 9, 7 
 1578, 15:39:34, -1714, -95, 8388, -9, 8, 7 
 1580, 15:39:34, -1711, -113, 8390, -9, 9, 9 
 1584, 15:39:34, -1710, -103, 8384, -9, 8, 8 
 1587, 15:39:34, -1715, -105, 8381, -8, 8, 9 
 1591, 15:39:34, -1717, -118, 8379, -7, 8, 9 
 1592, 15:39:34, -1722, -101, 8373, -9, 8, 9 
 1594, 15:39:34, -1720, -96, 8380, -9, 9, 8 
 1601, 15:39:34, -1710, -93, 8393, -10, 8, 8 
 1604, 15:39:34, -1723, -97, 8376, -9, 9, 8 
 1605, 15:39:34, -1717, -103, 8387, -9, 8, 9 
 1608, 15:39:34, -1706, -89, 8385, -10, 7, 7 
 1615, 15:39:34, -1716, -103, 8392, -9, 8, 8 
 1618, 15:39:34, -1715, -95, 8385, -8, 7, 9 
 1619, 15:39:34, -1717, -103, 8381, -7, 8, 9 
 1621, 15:39:34, -1701, -109, 8376, -8, 7, 8 
 1622, 15:39:34, -1721, -118, 8389, -7, 7, 9 
 1632, 15:39:34, -1714, -98, 8389, -9, 7, 7 
 1635, 15:39:34, -1719, -85, 8382, -8, 7, 9 
 1637, 15:39:34, -1711, -95, 8377, -9, 8, 10 
 1641, 15:39:35, -1711, -104, 8388, -8, 7, 9 
 1649, 15:39:35, -1710, -119, 8394, -12, 8, 6 
 1650, 15:39:35, -1717, -104, 8393, -11, 10, 7 
 1657, 15:39:35, -1715, -107, 8377, -14, 8, 8 
 1661, 15:39:35, -1704, -112, 8380, -6, 8, 7 
 1664, 15:39:35, -1703, -112, 8387, -9, 8, 8 
 1665, 15:39:35, -1695, -116, 8384, -7, 8, 9 
 1666, 15:39:35, -1702, -100, 8384, -9, 7, 8 
 1667, 15:39:35, -1712, -103, 8366, -9, 9, 8 
 1673, 15:39:35, -1712, -107, 8379, -9, 8, 10 
 1674, 15:39:35, -1703, -117, 8373, -8, 8, 9 
 1677, 15:39:35, -1721, -95, 8397, -7, 8, 8 
 1680, 15:39:35, -1715, -114, 8401, -8, 8, 11 
 1681, 15:39:35, -1716, -115, 8376, -8, 11, 9 
 1682, 15:39:35, -1712, -103, 8386, -8, 10, 8 
 1683, 15:39:35, -1723, -96, 8391, -8, 10, 7 
 1686, 15:39:35, -1716, -109, 8390, -9, 10, 7 
 1690, 15:39:35, -1716, -109, 8378, -10, 15, 8 
 1694, 15:39:35, -1722, -118, 8395, -10, 11, 7 
 1697, 15:39:35, -1718, -111, 8397, -7, 8, 10 
 1709, 15:39:35, -1712, -102, 8359, -17, 16, 5 
 1710, 15:39:35, -1722, -104, 8380, -24, 21, 5 
 1711, 15:39:35, -1687, -111, 8366, -30, 22, 8 
 1713, 15:39:35, -1736, -101, 8387, -37, 28, 7 
 1724, 15:39:35, -1724, -163, 8363, -28, 33, 1 
 1725, 15:39:35, -1730, -149, 8349, -28, 39, 2 
 1726, 15:39:35, -1747, -154, 8360, -27, 44, 2 
 1728, 15:39:35, -1752, -159, 8331, -23, 60, 1 
 1732, 15:39:35, -1757, -171, 8318, -19, 97, -1 
 1740, 15:39:35, -1853, -173, 8353, 7, 59, 0 
 1742, 15:39:36, -1878, -175, 8349, 5, 57, -4 
 1743, 15:39:36, -1874, -174, 8330, 8, 53, -3 
 1745, 15:39:36, -1896, -165, 8363, 15, 39, 0 
 1747, 15:39:36, -1943, -174, 8340, 14, 18, 7 
 1752, 15:39:36, -1849, -147, 8333, 18, -16, 19 
 1767, 15:39:36, -1858, -95, 8381, 63, -64, 44 
