Num,Time,Accelx,Accely,Accelz,Gyrox,Gyroy,Gyroz
 10930, 15:53:04, -834, 612, -7908, -6, 2, 0 
 10931, 15:53:04, -838, 615, -7929, -7, 3, 1 
 10933, 15:53:04, -847, 618, -7916, -4, 1, 2 
 10935, 15:53:04, -835, 602, -7926, -6, 1, 1 
 10939, 15:53:04, -831, 615, -7918, -5, 1, 2 
 10941, 15:53:04, -844, 614, -7929, -4, 2, 0 
 10942, 15:53:04, -842, 611, -7928, -4, 3, -1 
 10944, 15:53:04, -844, 618, -7929, -5, 3, 0 
 10946, 15:53:04, -855, 623, -7921, -4, 2, 0 
 10947, 15:53:04, -837, 628, -7921, -4, 2, -1 
 10953, 15:53:04, -849, 615, -7904, -3, 2, 0 
 10954, 15:53:04, -854, 611, -7941, -2, 3, 0 
 10955, 15:53:04, -852, 612, -7919, -4, 2, 0 
 10956, 15:53:04, -867, 619, -7907, -5, 2, -1 
 10957, 15:53:04, -848, 617, -7932, -5, 2, 0 
 10958, 15:53:04, -850, 613, -7916, -5, 3, 1 
 10959, 15:53:04, -857, 602, -7922, -5, 2, 0 
 10963, 15:53:04, -843, 604, -7921, -2, 1, 1 
 10965, 15:53:04, -837, 606, -7917, -4, 3, 1 
 10967, 15:53:04, -852, 599, -7934, -5, 2, 1 
 10968, 15:53:04, -849, 617, -7935, -5, 3, 2 
 10969, 15:53:04, -849, 599, -7911, -5, 3, 1 
 10972, 15:53:04, -849, 621, -7904, -6, 2, 0 
 10973, 15:53:04, -848, 603, -7911, -5, 2, 0 
 10974, 15:53:04, -856, 598, -7905, -6, 3, 0 
 10979, 15:53:04, -839, 612, -7922, -6, 4, 1 
 10984, 15:53:04, -850, 613, -7938, -7, 2, 0 
 10988, 15:53:04, -846, 609, -7925, -6, 3, 0 
 10989, 15:53:04, -839, 602, -7907, -6, 3, 1 
 10990, 15:53:04, -835, 620, -7917, -6, 3, 1 
 10991, 15:53:04, -855, 609, -7909, -7, 3, 0 
 10992, 15:53:04, -842, 613, -7940, -7, 2, 1 
 10993, 15:53:04, -854, 615, -7913, -8, 2, 2 
 10996, 15:53:04, -856, 613, -7917, -6, 3, 2 
 10999, 15:53:04, -861, 603, -7916, -7, 3, 0 
 11002, 15:53:04, -870, 621, -7914, -6, 0, -1 
 11003, 15:53:04, -846, 604, -7924, -5, 2, 1 
 11004, 15:53:04, -836, 617, -7925, -7, 2, 2 
 11006, 15:53:04, -837, 606, -7920, -6, 2, 1 
 11007, 15:53:04, -844, 597, -7917, -6, 1, 1 
 11008, 15:53:04, -846, 611, -7924, -4, 2, 0 
 11009, 15:53:04, -845, 621, -7923, -5, 0, 0 
 11014, 15:53:05, -838, 609, -7923, -7, 0, 1 
 11016, 15:53:05, -838, 614, -7908, -6, 2, 1 
 11018, 15:53:05, -845, 625, -7921, -7, 0, 0 
 11019, 15:53:05, -858, 628, -7922, -6, 1, 0 
 11020, 15:53:05, -851, 622, -7923, -7, 1, -1 
 11023, 15:53:05, -860, 630, -7909, -5, 1, 1 
 11026, 15:53:05, -850, 601, -7913, -6, 1, 0 
 11027, 15:53:05, -854, 608, -7926, -5, 1, 0 
 11031, 15:53:05, -835, 603, -7903, -6, 2, 1 
 11033, 15:53:05, -834, 609, -7925, -5, 1, 1 
 11034, 15:53:05, -838, 618, -7911, -6, 1, 0 
 11035, 15:53:05, -860, 608, -7920, -6, 1, -1 
 11036, 15:53:05, -844, 610, -7914, -6, 0, 1 
 11037, 15:53:05, -822, 607, -7930, -6, 0, -1 
 11038, 15:53:05, -858, 613, -7921, -4, 2, -1 
 11039, 15:53:05, -850, 596, -7922, -3, 0, 0 
 11040, 15:53:05, -841, 605, -7925, -6, 0, -1 
 11041, 15:53:05, -852, 617, -7921, -6, 1, -1 
 11043, 15:53:05, -843, 610, -7918, -5, 0, 0 
 11044, 15:53:05, -832, 603, -7911, -5, 0, 1 
 11051, 15:53:05, -851, 599, -7929, -7, 2, 0 
 11052, 15:53:05, -850, 613, -7925, -6, 1, 0 
 11054, 15:53:05, -850, 608, -7932, -5, 1, 0 
 11058, 15:53:05, -843, 600, -7923, -6, 1, -1 
 11063, 15:53:05, -858, 609, -7932, -4, 1, 0 
 11067, 15:53:05, -848, 622, -7927, -4, 1, 1 
 11072, 15:53:05, -843, 616, -7915, -3, 1, 1 
 11080, 15:53:05, -843, 609, -7927, -7, 4, 3 
 11082, 15:53:05, -856, 619, -7938, -6, 5, 1 
 11085, 15:53:05, -857, 615, -7932, -8, 2, 2 
 11089, 15:53:05, -870, 609, -7911, -7, 4, 2 
 11098, 15:53:05, -850, 595, -7904, -7, 2, 1 
 11101, 15:53:05, -843, 595, -7934, -6, 4, 2 
 11103, 15:53:05, -859, 610, -7900, -8, 4, 1 
 11106, 15:53:05, -840, 616, -7915, -7, 5, 2 
 11107, 15:53:05, -844, 609, -7929, -8, 5, 2 
 11112, 15:53:06, -838, 626, -7919, -7, 4, 2 
 11115, 15:53:06, -830, 620, -7908, -5, 3, 2 
 11117, 15:53:06, -837, 604, -7897, -6, 3, 1 
 11124, 15:53:06, -837, 610, -7945, -6, 3, 1 
 11125, 15:53:06, -850, 601, -7934, -6, 3, 2 
 11128, 15:53:06, -837, 610, -7923, -5, 5, 2 
 11137, 15:53:06, -836, 625, -7933, -6, 4, 1 
 11139, 15:53:06, -825, 605, -7914, -4, 2, 0 
 11145, 15:53:06, -833, 617, -7904, -5, 3, 0 
 11146, 15:53:06, -837, 603, -7910, -4, 4, 1 
 11150, 15:53:06, -827, 607, -7912, -3, 3, -1 
 11154, 15:53:06, -850, 604, -7936, -4, 2, 1 
 11156, 15:53:06, -837, 619, -7900, -3, 3, 1 
 11157, 15:53:06, -827, 633, -7905, -3, 2, 0 
 11158, 15:53:06, -831, 612, -7913, -2, 2, 0 
 11159, 15:53:06, -826, 622, -7921, -3, 1, -1 
 11163, 15:53:06, -844, 606, -7930, -2, 2, 0 
 11167, 15:53:06, -838, 608, -7915, -2, 3, 1 
 11168, 15:53:06, -837, 610, -7925, -4, 2, 0 
 11171, 15:53:06, -835, 605, -7925, -5, 0, 1 
 11177, 15:53:06, -842, 611, -7915, -6, 1, 0 
 11180, 15:53:06, -834, 602, -7904, -6, 2, 1 
 11181, 15:53:06, -837, 614, -7902, -7, 4, 1 
 11184, 15:53:06, -850, 614, -7894, -7, 1, 1 
 11195, 15:53:06, -837, 619, -7925, -3, 1, 1 
 11197, 15:53:06, -836, 606, -7928, -6, 2, 1 
 11199, 15:53:06, -839, 613, -7902, -5, 2, 1 
 11200, 15:53:06, -841, 610, -7910, -5, 1, 1 
 11201, 15:53:06, -829, 605, -7922, -5, 2, 2 
 11202, 15:53:06, -834, 593, -7914, -5, 2, 0 
 11212, 15:53:07, -822, 604, -7924, -6, 2, 1 
 11215, 15:53:07, -838, 610, -7925, -8, 2, 0 
 11219, 15:53:07, -835, 606, -7923, -8, 4, 2 
 11226, 15:53:07, -827, 601, -7907, -6, 2, 2 
 11227, 15:53:07, -838, 609, -7922, -6, 3, 1 
 11229, 15:53:07, -838, 623, -7921, -5, 1, 0 
 11231, 15:53:07, -826, 596, -7925, -5, 1, 0 
 11232, 15:53:07, -834, 589, -7907, -4, 2, 1 
 11235, 15:53:07, -830, 607, -7902, -4, 1, 1 
 11237, 15:53:07, -845, 591, -7918, -5, 2, 0 
 11244, 15:53:07, -846, 602, -7927, -3, -1, 0 
 11245, 15:53:07, -856, 608, -7916, -3, 0, 0 
 11247, 15:53:07, -836, 607, -7938, -4, -1, -1 
 11248, 15:53:07, -847, 610, -7927, -3, -1, 0 
 11250, 15:53:07, -829, 596, -7915, -4, 1, 0 
 11251, 15:53:07, -841, 591, -7917, -4, 1, -1 
 11253, 15:53:07, -848, 602, -7916, -3, 0, 0 
 11254, 15:53:07, -855, 605, -7918, -4, 0, 0 
 11257, 15:53:07, -836, 605, -7897, -4, 0, 0 
 11260, 15:53:07, -823, 609, -7909, -4, 0, 0 
 11261, 15:53:07, -843, 584, -7920, -5, 1, -1 
 11262, 15:53:07, -841, 601, -7902, -5, 0, 0 
 11263, 15:53:07, -828, 593, -7916, -6, -1, 1 
 11265, 15:53:07, -843, 595, -7923, -6, 1, 1 
 11271, 15:53:07, -842, 603, -7913, -4, 2, 1 
 11278, 15:53:07, -839, 598, -7915, -6, 1, 0 
 11280, 15:53:07, -836, 609, -7912, -5, 1, 1 
 11282, 15:53:07, -840, 598, -7934, -4, 0, 1 
 11284, 15:53:07, -850, 603, -7924, -5, 0, 1 
 11288, 15:53:07, -845, 606, -7917, -5, 2, 1 
 11292, 15:53:07, -828, 612, -7906, -7, 1, 0 
 11296, 15:53:07, -830, 598, -7932, -6, 2, 0 
 11298, 15:53:07, -852, 595, -7924, -6, 3, 2 
 11301, 15:53:07, -854, 592, -7907, -6, 3, 0 
 11302, 15:53:07, -825, 587, -7910, -5, 3, 0 
 11307, 15:53:07, -839, 602, -7909, -5, 1, 0 
 11309, 15:53:07, -837, 603, -7929, -5, 1, 0 
 11311, 15:53:07, -827, 601, -7922, -5, 1, 0 
 11313, 15:53:08, -863, 592, -7926, -7, 2, 2 
 11315, 15:53:08, -829, 585, -7920, -7, 2, 0 
 11316, 15:53:08, -832, 583, -7923, -6, 3, 1 
 11317, 15:53:08, -848, 599, -7910, -6, 2, 1 
 11318, 15:53:08, -859, 604, -7932, -6, 2, 0 
 11319, 15:53:08, -837, 599, -7936, -7, 1, 0 
 11321, 15:53:08, -843, 602, -7916, -5, 2, -1 
 11322, 15:53:08, -850, 607, -7922, -6, 2, 1 
 11323, 15:53:08, -853, 603, -7910, -7, 2, 0 
 11324, 15:53:08, -830, 591, -7908, -7, 3, 0 
 11328, 15:53:08, -854, 593, -7911, -6, 4, 0 
 11330, 15:53:08, -843, 604, -7922, -6, 3, 1 
 11332, 15:53:08, -828, 603, -7921, -5, 3, 1 
 11335, 15:53:08, -837, 603, -7918, -6, 2, 1 
 11336, 15:53:08, -818, 602, -7928, -6, 2, 0 
 11338, 15:53:08, -845, 603, -7918, -5, 2, 0 
 11342, 15:53:08, -833, 596, -7915, -6, 4, 2 
 11345, 15:53:08, -842, 605, -7921, -5, 2, 1 
 11346, 15:53:08, -844, 605, -7922, -6, 2, 0 
 11348, 15:53:08, -857, 601, -7914, -7, 2, 1 
 11349, 15:53:08, -847, 603, -7920, -6, 1, 2 
 11351, 15:53:08, -854, 595, -7922, -7, 2, 0 
 11352, 15:53:08, -845, 599, -7932, -6, 3, 0 
 11358, 15:53:08, -842, 595, -7908, -6, 3, 1 
 11359, 15:53:08, -851, 609, -7930, -7, 3, 1 
 11362, 15:53:08, -853, 604, -7936, -6, 2, 0 
 11363, 15:53:08, -836, 605, -7902, -7, 1, 0 
 11369, 15:53:08, -840, 606, -7933, -6, 2, 1 
 11374, 15:53:08, -840, 605, -7934, -8, 3, 0 
 11375, 15:53:08, -840, 596, -7942, -6, 4, 1 
 11376, 15:53:08, -838, 606, -7927, -7, 4, 1 
 11377, 15:53:08, -850, 599, -7920, -6, 3, 1 
 11378, 15:53:08, -846, 610, -7928, -5, 2, 0 
 11379, 15:53:08, -846, 603, -7921, -6, 2, 0 
 11380, 15:53:08, -835, 595, -7917, -6, 2, 1 
 11382, 15:53:08, -831, 593, -7926, -7, 2, 1 
 11383, 15:53:08, -841, 614, -7925, -7, 2, 2 
 11390, 15:53:08, -842, 608, -7909, -7, 2, 2 
 11393, 15:53:08, -830, 595, -7942, -7, 1, 1 
 11398, 15:53:08, -846, 605, -7918, -7, 2, 1 
 11406, 15:53:08, -859, 596, -7920, -7, 3, 0 
 11407, 15:53:08, -841, 590, -7924, -6, 3, 0 
 11409, 15:53:08, -850, 615, -7914, -5, 2, 1 
 11412, 15:53:09, -832, 594, -7904, -7, 1, 1 
 11413, 15:53:09, -847, 608, -7884, -7, 1, 0 
 11420, 15:53:09, -827, 601, -7926, -6, 1, -1 
 11424, 15:53:09, -837, 610, -7915, -6, 4, 2 
 11427, 15:53:09, -829, 596, -7924, -8, 3, 1 
 11429, 15:53:09, -848, 608, -7903, -9, 2, 1 
 11431, 15:53:09, -826, 599, -7913, -9, 3, 1 
 11433, 15:53:09, -845, 608, -7926, -7, 2, 0 
 11436, 15:53:09, -825, 607, -7925, -9, 3, 0 
 11444, 15:53:09, -823, 587, -7930, -6, 2, 0 
 11445, 15:53:09, -839, 601, -7924, -7, 2, 1 
 11446, 15:53:09, -845, 601, -7910, -6, 2, 0 
 11448, 15:53:09, -836, 610, -7912, -8, 2, 1 
 11451, 15:53:09, -841, 606, -7915, -6, 3, 1 
 11452, 15:53:09, -839, 601, -7917, -5, 2, 1 
 11454, 15:53:09, -828, 597, -7921, -8, 2, 1 
 11458, 15:53:09, -837, 598, -7917, -7, 3, 0 
 11460, 15:53:09, -836, 626, -7928, -7, 3, 1 
 11461, 15:53:09, -825, 595, -7916, -8, 4, 1 
 11465, 15:53:09, -849, 589, -7901, -7, 2, 1 
 11470, 15:53:09, -842, 599, -7911, -6, 1, 0 
 11475, 15:53:09, -845, 620, -7910, -5, 2, 0 
 11478, 15:53:09, -827, 604, -7913, -5, 0, 0 
 11479, 15:53:09, -836, 601, -7905, -6, 0, 0 
 11480, 15:53:09, -829, 613, -7914, -5, 0, 1 
 11491, 15:53:09, -847, 619, -7923, -5, 2, 0 
 11492, 15:53:09, -831, 607, -7920, -5, 2, 0 
 11493, 15:53:09, -831, 592, -7919, -5, 1, 1 
 11496, 15:53:09, -841, 598, -7924, -5, 3, 1 
 11508, 15:53:09, -851, 600, -7900, -4, 2, 0 
 11510, 15:53:09, -835, 594, -7899, -5, 3, 0 
 11522, 15:53:10, -848, 613, -7923, -6, 1, 2 
 11529, 15:53:10, -830, 609, -7920, -5, 2, 0 
 11531, 15:53:10, -849, 598, -7919, -5, 2, 1 
 11533, 15:53:10, -841, 609, -7914, -6, 2, 0 
 11536, 15:53:10, -835, 608, -7921, -7, 2, 1 
 11539, 15:53:10, -835, 605, -7917, -6, 2, 0 
 11540, 15:53:10, -834, 591, -7932, -6, 2, 1 
 11546, 15:53:10, -828, 592, -7910, -5, 3, 1 
 11547, 15:53:10, -853, 604, -7917, -5, 3, 2 
 11548, 15:53:10, -853, 605, -7926, -5, 2, 0 
 11551, 15:53:10, -827, 612, -7906, -6, 3, 1 
 11552, 15:53:10, -830, 607, -7918, -6, 3, 0 
 11554, 15:53:10, -828, 602, -7917, -6, 3, 2 
 11556, 15:53:10, -830, 601, -7925, -5, 2, 1 
 11557, 15:53:10, -843, 603, -7926, -5, 1, 0 
 11558, 15:53:10, -834, 610, -7917, -7, 2, 0 
 11560, 15:53:10, -822, 613, -7929, -6, 1, 1 
 11561, 15:53:10, -836, 615, -7937, -7, 1, 1 
 11562, 15:53:10, -848, 611, -7936, -6, 1, 1 
 11564, 15:53:10, -850, 611, -7933, -5, 3, 0 
 11575, 15:53:10, -841, 607, -7908, -3, 0, 0 
 11577, 15:53:10, -839, 623, -7915, -3, 1, 0 
 11579, 15:53:10, -848, 607, -7907, -5, 2, 1 
 11580, 15:53:10, -831, 613, -7916, -5, 1, 0 
 11581, 15:53:10, -827, 605, -7891, -5, 1, 0 
 11586, 15:53:10, -838, 585, -7921, -5, 2, 1 
 11590, 15:53:10, -839, 609, -7913, -8, 1, 1 
 11591, 15:53:10, -844, 606, -7930, -8, 1, 1 
 11592, 15:53:10, -845, 601, -7924, -7, 2, 1 
 11593, 15:53:10, -838, 594, -7945, -8, 1, 0 
 11597, 15:53:10, -845, 624, -7906, -6, 1, 2 
 11604, 15:53:10, -826, 606, -7934, -5, 0, 0 
 11611, 15:53:10, -849, 599, -7918, -4, -2, -1 
 11616, 15:53:11, -845, 609, -7923, -5, 2, 1 
 11631, 15:53:11, -838, 600, -7908, -2, 1, -1 
 11637, 15:53:11, -845, 594, -7910, -4, 1, 0 
 11641, 15:53:11, -845, 600, -7924, -6, 2, 0 
 11642, 15:53:11, -851, 599, -7922, -6, 1, -1 
 11652, 15:53:11, -845, 601, -7924, -6, 4, 0 
 11655, 15:53:11, -840, 588, -7918, -5, 6, -1 
 11657, 15:53:11, -834, 603, -7920, -8, 2, 0 
 11660, 15:53:11, -835, 599, -7936, -7, 3, 0 
 11662, 15:53:11, -857, 602, -7916, -6, 6, -1 
 11663, 15:53:11, -848, 597, -7924, -6, 6, 0 
 11667, 15:53:11, -846, 610, -7918, -5, 4, 0 
 11670, 15:53:11, -845, 601, -7911, -3, -1, 0 
 11679, 15:53:11, -848, 587, -7908, -3, 2, 1 
 11680, 15:53:11, -833, 607, -7913, -5, -2, 2 
 11686, 15:53:11, -858, 600, -7903, -3, -3, 2 
 11693, 15:53:11, -849, 606, -7911, -5, 1, 0 
 11695, 15:53:11, -855, 600, -7903, -6, 5, 1 
 11704, 15:53:11, -833, 593, -7922, -1, 7, -1 
 11709, 15:53:11, -836, 597, -7870, 5, -7, -1 
 11711, 15:53:11, -828, 586, -7858, 13, -25, 0 
 11712, 15:53:12, -865, 589, -7877, 22, -31, 0 
 11715, 15:53:12, -824, 560, -7954, 36, -42, 1 
 11719, 15:53:12, -861, 551, -7872, 46, -53, -6 
 11720, 15:53:12, -869, 564, -7924, 55, -66, -7 
 11721, 15:53:12, -874, 552, -7959, 60, -78, -8 
 11723, 15:53:12, -906, 525, -8028, 54, -75, -4 
 11724, 15:53:12, -932, 537, -8026, 44, -71, -5 
 11725, 15:53:12, -936, 543, -7987, 37, -69, -3 
 11727, 15:53:12, -925, 531, -7980, 31, -62, 0 
 11728, 15:53:12, -930, 513, -7973, 24, -54, 1 
 11735, 15:53:12, -940, 509, -7906, 1, 35, 14 
 11739, 15:53:12, -936, 495, -7913, -10, 39, 7 
 11741, 15:53:12, -903, 507, -7912, -17, 46, 3 
 11743, 15:53:12, -913, 513, -7925, -21, 48, 0 
 11745, 15:53:12, -915, 533, -7939, -32, 57, 2 
 11746, 15:53:12, -908, 504, -7907, -34, 60, 2 
 11747, 15:53:12, -895, 482, -7854, -33, 63, 2 
 11748, 15:53:12, -825, 510, -7900, -29, 50, 3 
 11750, 15:53:12, -889, 536, -7938, -25, 14, -1 
 11754, 15:53:12, -859, 551, -7919, 0, -20, 4 
 11755, 15:53:12, -873, 537, -7892, 11, -35, 4 
 11756, 15:53:12, -884, 521, -7916, 24, -46, 3 
 11758, 15:53:12, -858, 501, -7856, 38, -63, -3 
 11759, 15:53:12, -863, 499, -7789, 49, -77, -6 
 11761, 15:53:12, -1564, 308, -8499, -76, -24, -13 
 11769, 15:53:12, -878, 458, -7860, 28, -68, -5 
 11771, 15:53:12, -894, 499, -7910, 34, -99, 15 
 11775, 15:53:12, -1046, 499, -7897, 62, -76, 14 
 11779, 15:53:12, -992, 465, -7901, 32, -35, -15 
 11781, 15:53:12, -941, 508, -7940, 55, -48, -21 
 11784, 15:53:12, -985, 421, -8033, 64, -69, -12 
 11785, 15:53:12, -1031, 397, -7974, 47, -62, 1 
 11786, 15:53:12, -1079, 402, -7973, 18, -34, 16 
 11788, 15:53:12, -1125, 393, -7916, -45, 57, 39 
 11789, 15:53:12, -1084, 425, -7886, -73, 103, 38 
 11791, 15:53:12, -963, 457, -7908, -107, 164, 19 
 11792, 15:53:12, -901, 516, -7951, -102, 161, 14 
 11796, 15:53:12, -851, 486, -7912, -96, 126, 9 
 11798, 15:53:12, -871, 490, -7913, -95, 93, 13 
 11799, 15:53:12, -874, 500, -7889, -92, 88, 12 
 11801, 15:53:12, -877, 550, -7909, -89, 100, 7 
 11802, 15:53:12, -885, 535, -7911, -85, 109, 5 
 11803, 15:53:12, -893, 554, -7949, -78, 125, 2 
 11806, 15:53:12, -818, 581, -7940, -43, 104, 6 
 11808, 15:53:12, -746, 509, -7942, -41, 76, 15 
 11809, 15:53:12, -789, 506, -7952, -42, 65, 19 
 11810, 15:53:12, -805, 527, -7940, -45, 57, 26 
 11812, 15:53:13, -845, 471, -8077, -81, -8, 43 
 11813, 15:53:13, -806, 506, -8314, -100, -34, 52 
 11814, 15:53:13, -875, 729, -8531, -167, -86, 50 
 11819, 15:53:13, -763, 870, -8226, -529, 211, -6 
 11834, 15:53:13, -793, 1794, -9765, -1418, 315, 57 
 11835, 15:53:13, -1066, 1752, -9982, -1535, 354, 70 
 11836, 15:53:13, -1248, 1876, -10220, -1640, 393, 96 
 11837, 15:53:13, -999, 1757, -10651, -1750, 442, 146 
 11838, 15:53:13, -957, 1669, -11162, -1785, 562, 187 
 11839, 15:53:13, -1688, 2809, -11112, -1779, 655, 231 
 11840, 15:53:13, -1966, 3195, -11104, -1847, 638, 304 
 11841, 15:53:13, -1338, 1380, -10424, -1926, 619, 412 
 11842, 15:53:13, -2625, -2146, -9546, -1958, 721, 437 
 11845, 15:53:13, -3684, -8868, -8007, -1014, 249, -57 
 11846, 15:53:13, -3684, -8868, -8007, -1014, 249, -57 
 11847, 15:53:13, -2927, -8631, -6997, -451, 123, -195 
 11848, 15:53:13, -3747, -8639, -6055, -168, 82, -164 
 11849, 15:53:13, -3289, -9314, -5868, 73, -112, -30 
 11850, 15:53:13, -2657, -9790, -5911, 410, -229, 97 
 11851, 15:53:13, -2634, -9688, -6005, 807, -300, 182 
 11852, 15:53:13, -2376, -9171, -6244, 1167, -407, 251 
 11853, 15:53:13, -2064, -8439, -6663, 1459, -508, 294 
 11854, 15:53:13, -1804, -7669, -7170, 1702, -609, 303 
 11855, 15:53:13, -1593, -6850, -7728, 1914, -692, 284 
 11858, 15:53:13, -1400, -4391, -9273, 2369, -885, 112 
 11859, 15:53:13, -1330, -3623, -9788, 2470, -933, 34 
 11860, 15:53:13, -1292, -2758, -10146, 2534, -961, -44 
 11862, 15:53:13, -1115, -1527, -10579, 2506, -970, -162 
 11863, 15:53:13, -1198, -1106, -10702, 2466, -939, -215 
 11864, 15:53:13, -1500, -848, -10809, 2434, -914, -264 
 11865, 15:53:13, -1871, -656, -10952, 2438, -928, -306 
 11867, 15:53:13, -2514, 30, -11022, 2510, -1027, -389 
 11868, 15:53:13, -2668, 636, -11080, 2530, -1147, -415 
 11870, 15:53:13, -1962, 1717, -10911, 2548, -1332, -428 
 11871, 15:53:13, -2256, 2412, -10824, 2547, -1340, -405 
 11872, 15:53:13, -2556, 3114, -10814, 2548, -1388, -335 
 11873, 15:53:13, -2538, 3991, -10719, 2547, -1452, -205 
 11874, 15:53:13, -2284, 5102, -10366, 2521, -1499, -11 
 11875, 15:53:13, -1740, 6419, -10066, 2450, -1523, 244 
 11877, 15:53:13, 275, 9399, -9331, 2215, -1449, 820 
 11878, 15:53:13, 2049, 11704, -8698, 2084, -1347, 1061 
 11879, 15:53:13, 4246, 14766, -7941, 1876, -1157, 1240 
 11880, 15:53:13, 6070, 18289, -7355, 1496, -879, 1342 
 11881, 15:53:13, 7130, 21174, -7052, 972, -498, 1369 
 11882, 15:53:13, 7374, 22096, -6896, 361, -79, 1321 
 11884, 15:53:13, 6419, 18822, -13397, -847, 968, 1024 
 11885, 15:53:13, 535, 888, -8222, -2248, 2348, 693 
 11886, 15:53:13, -7051, -16262, -7794, -2489, 3169, 795 
 11887, 15:53:13, -4282, -6232, -11556, -2336, 3393, 720 
 11888, 15:53:13, -2029, 6221, -14531, -3436, 3064, 246 
 11890, 15:53:13, 1315, 149, -14436, -3719, 1179, -1038 
 11891, 15:53:13, 1966, 94, -10700, -2652, 1208, -343 
 11892, 15:53:13, -416, 329, -9350, -2123, 836, 357 
 11894, 15:53:13, -2138, 941, -8773, -1370, 143, 18 
 11895, 15:53:13, -1395, 545, -9132, -1037, -15, -254 
 11896, 15:53:13, -1487, 1281, -8516, -406, 182, -132 
 11897, 15:53:13, -1315, 588, -7965, -213, 288, -50 
 11898, 15:53:13, -1352, 418, -7832, -212, 297, -64 
 11901, 15:53:13, -1039, 340, -8155, -124, 179, -20 
 11902, 15:53:13, -993, 385, -8060, -144, 113, -31 
 11903, 15:53:13, -999, 479, -7976, -141, 49, -41 
 11904, 15:53:13, -1132, 460, -7932, -132, 10, -46 
 11905, 15:53:13, -1228, 540, -7920, -130, 22, -47 
 11906, 15:53:13, -1295, 488, -7941, -132, 59, -34 
 11908, 15:53:13, -1193, 416, -7904, -94, 102, 20 
 11909, 15:53:13, -1141, 459, -7917, -101, 117, 21 
 11911, 15:53:13, -1029, 525, -7939, -110, 106, 30 
