quaternion(q0),quaternion(q1),quaternion(q2),quaternion(q3),velocity(x),velocity(y),velocity(z),position(x),position(y),position(z)
0.9553787767240723,0.26862008383624414,-0.11869439520375277,0.03172198121555028,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9553796589521593,0.26864997284681796,-0.11863727204752246,0.03165591620822597,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9553801533578822,0.2686811616112585,-0.1185802940579286,0.03158971076521094,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9554021663795175,0.26865761110111874,-0.11847164599645296,0.03153185008298496,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9554391595166266,0.2686052233218113,-0.11831933854637282,0.031428976953613755,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9554768412557615,0.26854711741006254,-0.11817046550292777,0.031339952735761734,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9554950319500164,0.2685316885172881,-0.11807412304290811,0.031280627368062856,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9555075538430127,0.2685199957674706,-0.11801812046332938,0.031209768731645635,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9555320400529069,0.2684569633076932,-0.11797358669114591,0.03117069340211275,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.95554765496614,0.26842231944246076,-0.11793152049442561,0.031149542335531924,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9555616759517359,0.26841037181662697,-0.11785310940696435,0.031119131682613484,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9555919566133095,0.2683449021240116,-0.11775748387532252,0.031115927615202904,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9556167554082686,0.26828937535266456,-0.11770283921606763,0.031039805030428063,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9556384136578475,0.2682451041801415,-0.11764701227748998,0.03096719113961882,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9556408682541438,0.2682691910659146,-0.11758932197422685,0.030901834977026987,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9556464655169213,0.2682820164362518,-0.1175322118201766,0.03083458750448144,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9556712681986738,0.2682263477164416,-0.11747751949831359,0.030758510086811037,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9556949732235409,0.2681744041257602,-0.11742324040660392,0.03068207521439067,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9557186814272233,0.26812253374385564,-0.11736846889607866,0.03060639440990957,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9557210517726422,0.2681467855752692,-0.11731077277693006,0.03054104082582439,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9557414989489055,0.26808740165135747,-0.11727876866774806,0.030545419992199414,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9557672050164995,0.2680268485674652,-0.11722558902724746,0.03047654080036934,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9557717055017428,0.2680434060502703,-0.11716837701811025,0.03040971657549058,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9557730756812723,0.2680710682385424,-0.11711093715267964,0.03034400394523974,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9557813264651059,0.26808556319839916,-0.11700512070925981,0.030364263748875284,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9557839486391677,0.2681120444540372,-0.11693343099085104,0.030324047538299717,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9557687176044376,0.26814996009608905,-0.11699686599927217,0.03022400859553606,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9557479315450297,0.2681887317679616,-0.11710691223878282,0.03011090510077382,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9557167759689593,0.2682297093948808,-0.1172864794008476,0.03003579330049789,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9556965853484213,0.26821261197476504,-0.1175050409917705,0.029976605420966338,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9556761428200091,0.26819667155135446,-0.11772184145050887,0.029920285074604674,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9556496319544477,0.26821975227781436,-0.11789451945075319,0.02988022283772985,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9556272716024954,0.2682441564826998,-0.11802755416534295,0.02985107603089564,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9556175032594906,0.2682624490363908,-0.1180762858151237,0.029806654109449632,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9556242902635887,0.2682923468734207,-0.11797600591500863,0.02971690589052699,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9556371054481274,0.2683326897142731,-0.11781211320911184,0.029590476552964675,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9556530373870836,0.2683620844718914,-0.11764720745295665,0.029465205399992728,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.955664696369261,0.2683969370390037,-0.11750599432888828,0.02933280754221289,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.955677250294122,0.268407543941714,-0.11741095112599353,0.02920705704333051,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9557121389569571,0.268342891432467,-0.11728874172903161,0.02915049110395357,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9557325069373062,0.26830250355670443,-0.11723368885030892,0.029075831322348932,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9557362698055589,0.26832127122053795,-0.1171766813783954,0.02900867680361393,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9557606711354596,0.2682612052364163,-0.11713478312815154,0.028929359780714772,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9557627515058769,0.2682170364352373,-0.11724852414980451,0.028809161468301966,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9557644393261442,0.26815601899001934,-0.11738389095633199,0.028769917326219915,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9557680763823719,0.2681063759864232,-0.1174968892849677,0.02865024139729522,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9557884919535333,0.2680426058004812,-0.11747703912918595,0.02864725819896594,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.955814982687884,0.26797812403666893,-0.1174244793787492,0.028582084419746762,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9558375588594293,0.2679136321115733,-0.11738927231325955,0.028576310961963378,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9558603236352008,0.2678605245270786,-0.11733962289289436,0.02851655658456965,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9558853371369544,0.2678034242757762,-0.1172845904858282,0.028440693158062157,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9559104525869692,0.2677459247434004,-0.11722951606743655,0.028364889932304013,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9559345259892775,0.2676919864804494,-0.11717478342681656,0.02828873494317108,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.955936471199118,0.2676393480792108,-0.11729542137620608,0.028221029663905776,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9559343128450591,0.26758949380448366,-0.11745041197597982,0.028122109763982522,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9559483386482789,0.26753071812687573,-0.11748204084174446,0.028072384540190325,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.955971664723018,0.2674702956207768,-0.11743836152718627,0.02803655558455496,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.95599527872551,0.26740884683638644,-0.11739458181533163,0.028000854425744685,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9560084365187037,0.2673529937237555,-0.11742654288137233,0.02795090479641649,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9560096138021125,0.26730450456049815,-0.11754860525034885,0.027861183810096824,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9560193204232601,0.26723906901505073,-0.11762359435706235,0.02783934302281962,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9560467643682644,0.26717114297680794,-0.11755743650147517,0.02782829180240812,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9560786477816872,0.2671085950272623,-0.11744859555775979,0.027792896934508985,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9561005417957501,0.2670432753426881,-0.1174170695921997,0.027800626620687184,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9561219572235989,0.26697958468021693,-0.11738572085622659,0.027808214936549485,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.956139856473676,0.2669116234811187,-0.11738730747272245,0.027838465429621116,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.956115556511728,0.26690519550715763,-0.11756713848419806,0.027975474190658083,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9561159816488155,0.26681011955384076,-0.11774840905640845,0.02810519354268639,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9561142517236632,0.26672260306412826,-0.11792958410846947,0.02823479869944896,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.956082904727209,0.26673991298962935,-0.1181115130971295,0.028371968218190532,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9560576387950842,0.26677250905991934,-0.11824778364242731,0.028349274683795098,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9560335122079608,0.2667678531712179,-0.11842293840375481,0.028475317549602957,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9560529734951617,0.2666984457578632,-0.11841618073524297,0.02850015862198016,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9560844534784487,0.26662788705899704,-0.11831419983294816,0.028527842139914217,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9561162768283813,0.26654907718568716,-0.11824706182666497,0.028476077761053913,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9561411441490183,0.2664923268165686,-0.11819208792362706,0.02840039727804867,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9561985549346232,0.2663186030612904,-0.11814099328364659,0.028309555107321253,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9562692241716916,0.26609711504875105,-0.11809114093523147,0.028213094431806994,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9563396588327474,0.2658762065437735,-0.11804132510882209,0.02811663749651477,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9564058841154853,0.2656159629388254,-0.11810702176640454,0.02804775340071539,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9564378753422386,0.2654542209764721,-0.11823274075398622,0.027958293767672768,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9564381403961535,0.2654255483332755,-0.11833180003252373,0.027801924188636817,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9564506933135856,0.2654166001204302,-0.11831618195335203,0.027520551020183588,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9564701902965511,0.2654833525011878,-0.11809373847809768,0.027152045062499658,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9564891481535477,0.2656067922974313,-0.11775642395117852,0.026738847548094524,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9565253332859485,0.2656768771728808,-0.1174221836036758,0.026212869274762414,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9565430871604746,0.2657780719987739,-0.11715561059129631,0.02572745143040615,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9565422332159226,0.26592039131753886,-0.11691892801568929,0.025362685730901547,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9565287821206077,0.266098926788451,-0.11670117400308201,0.02499772236033033,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9564737233607187,0.2663954373534063,-0.11655183588405614,0.02464055660545468,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.956427008829793,0.266612179736388,-0.11649943062306699,0.024355801395311863,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.956384133279058,0.2667521891452937,-0.11656898781647464,0.024172924475557817,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9563724616924972,0.2668048195645677,-0.11657898459824641,0.024005064536327406,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9562517538820057,0.2668328621111104,-0.1175726091963383,0.023653508448988367,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9560906579785036,0.26738813885805796,-0.11764834634667924,0.023518153119405607,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.955835883451444,0.2680593007704969,-0.11822251286354346,0.02335407093546978,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9555385889894581,0.2688553569892335,-0.11883125445256514,0.02327949603098874,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9550298099334001,0.27036032673351745,-0.1195689933414202,0.022948021667208565,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9544048492619396,0.27227069654216257,-0.1202775565179385,0.022657469139649934,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9535270515065771,0.2750043895679846,-0.12109993362258868,0.02221607166261124,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9523621126073686,0.2787371331142728,-0.12184195748373473,0.021599872448646175,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9507579051491416,0.2839406270443165,-0.12254102424187963,0.0205139827397641,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.948619553844144,0.29083055223130827,-0.12317947286014563,0.019114115707147675,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9458187215427344,0.29962813972547836,-0.12385488923876352,0.017603700621469983,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9422122750501649,0.3105969398566253,-0.12451095792375258,0.016204661471370455,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9377043326174577,0.3238247696028683,-0.12500347337445467,0.014907542601630448,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9322475254805757,0.3392065271130867,-0.1251691895485252,0.013643943234548362,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9258251025715418,0.3565429350298716,-0.12480466716298518,0.012198769733673353,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9184465987979968,0.37562429460196894,-0.12350287936318949,0.010453384627296992,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.910168234386609,0.39612002316461514,-0.12086788771615467,0.008582894655219065,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.9010735388695598,0.41754326967529415,-0.11696777916798562,0.006529481944393702,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.8912714251073678,0.43946238379030267,-0.1117640667761949,0.004105289036461216,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.8808989656162173,0.46156837521483546,-0.10473631704468131,0.0013968785671102904,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.8699266283475967,0.483738811766596,-0.09603090415431126,-0.0015775708319364645,0.0,0.0,0.0,-0.0001329555456627585,4.359635170212202e-05,-6.674273787348767e-06
0.8582879048135069,0.5059277096091453,-0.08574677339299448,-0.005149364346715122,0.01957566788292007,-0.014732393665219324,-0.0031435801631408333,0.00016067947258104255,-0.00017738955327616785,-5.382797623446127e-05
0.8461885586557032,0.5275352268521522,-0.07470273264359323,-0.009539882903462131,0.03449475770604471,-0.029240988686053796,-0.0054423949806111475,0.0005802224987571128,-0.0005423424152408782,-0.00011974600012792431
0.8338192426952304,0.5481365863655562,-0.06373662964057819,-0.015145799441670646,0.048216755563208,-0.04583961184919909,-0.007859176544562065,0.0011310000436750094,-0.0010837316495485956,-0.00021042167339329956
0.8209496511670367,0.5682243141105587,-0.051965556953258364,-0.02150302287687672,0.05364215479698404,-0.07047365404829256,-0.012024051395244702,0.0016945485878137301,-0.0019116384010269885,-0.0003514865615991598
0.807370309343754,0.5879275834623547,-0.041134054842947985,-0.028325425441893287,0.05052569004110938,-0.10376452937822161,-0.017927220737078413,0.0021842231644454506,-0.00311573807145885,-0.0005602746156791124
0.7926622955027653,0.6076015157363654,-0.03387777992075263,-0.03686705020474135,0.05559621585145868,-0.14990917116181732,-0.030936387503822306,0.002765537952011784,-0.004845552991995002,-0.000934684324551055
0.7771578934288228,0.6271330396365934,-0.02586400770595454,-0.045396171455617716,0.0600733205310883,-0.21502404622662893,-0.05680052575596334,0.0033886566807208147,-0.00732136782958535,-0.0016320102733713936
0.7596217950743647,0.6477934292879252,-0.0189270851913153,-0.054590904604618906,0.05654731650351036,-0.28757353070070896,-0.08901865377465341,0.003936499825618028,-0.01055985055896284,-0.0026832874512113785
0.7405889611650037,0.6686871097971853,-0.014428690008905388,-0.0646324430627139,0.06643568816316865,-0.36200614845053586,-0.1258679612802318,0.004650298565548007,-0.014552075132217334,-0.004126213601541588
0.7206298870157561,0.689267920939565,-0.009631616670110971,-0.07422621547423942,0.10096633748029121,-0.4409188595930583,-0.18034530497489545,0.0058326151869365316,-0.019355827283860528,-0.006202053369763861
0.7012167360459503,0.7081965337877923,-0.0010987393622511703,-0.08216782455337285,0.12758513910014166,-0.5104578978901173,-0.22370776373328685,0.007241560586037201,-0.024808101454246997,-0.008655943300888685
0.6847599435891332,0.7232502166114118,0.007303388599232108,-0.0892166147212577,0.14120530457990568,-0.5726729326127404,-0.24773806760081638,0.008721714459235077,-0.030845905953987517,-0.011253475496234497
0.6796204698894286,0.7275143162403495,0.013757240511411431,-0.09300362845674562,0.16578481641428192,-0.646527964616942,-0.2879222524375427,0.010502460182549777,-0.03768046076017794,-0.014333618944793555
0.6817459954220788,0.725483336557137,0.02011615679958432,-0.09215023786999806,0.18995722779694443,-0.733443340958523,-0.3503521469526411,0.012522894517432534,-0.045449471051471076,-0.018149289886895455
0.6855783427489722,0.722069159702516,0.02362555447529894,-0.0896677073188012,0.206067899216202,-0.828109013155895,-0.429884180889885,0.01466412686669084,-0.054203889544016885,-0.022845791865480528
0.689383418790563,0.7187112747111094,0.023184919657310513,-0.08756177819260821,0.22829787396851603,-0.9222345097530213,-0.514464134631675,0.017058255480137573,-0.06389686212453272,-0.028413332980506224
0.6933735850271794,0.7151991538141045,0.021221976496149195,-0.08528112149674572,0.25781751394845054,-1.014003945209959,-0.5951082927839635,0.01978402881952175,-0.074495748753917,-0.034767636699107304
0.6985671790444494,0.7105499870085709,0.019302055235329383,-0.08215864524012197,0.27825114435558296,-1.1071637698010992,-0.6722389967677942,0.02266870841511324,-0.0860331855748837,-0.0418756801867044
